             0.01988              0.26214              0.56407
            -0.04852              0.35092              0.59091
            -0.00339              0.44519              0.61719
             0.00275              0.54431              0.64251
             0.00314              0.64765              0.66659
             0.00117              0.75465              0.68928
             0.00107              0.86479              0.71050
            -0.00046             -0.99178              0.79580
             0.00154             -0.88917              0.75537
             0.00112             -0.79137              0.71248
             0.00571             -0.69918              0.66728
             0.00986             -0.61347              0.62010
             0.01837             -0.53510              0.57157
             0.03308             -0.46485              0.52262
             0.05000             -0.40324              0.47456
             0.02586             -0.35037              0.42912
             0.00037             -0.30572              0.38827
             0.00927             -0.26802              0.35411
             0.01941             -0.23519              0.32846
             0.01768             -0.20453              0.31264
            -0.05051             -0.17304              0.30711
             0.03747             -0.13784              0.31143
             0.00483             -0.09654              0.32439
             0.00369             -0.04750              0.34428
             0.00598              0.01013              0.36917
             0.02443              0.07650              0.39724
             0.09153              0.15125              0.42694
            -0.04432              0.23371              0.45703
             0.02577              0.32304              0.48662
             0.01964              0.41837              0.51509
             0.00842              0.51885              0.54208
             0.00654              0.62373              0.56736
             0.00425              0.73235              0.59086
             0.00177              0.84412              0.61257
            -0.00046             -0.95251              0.71207
             0.00180             -0.84716              0.67134
             0.00463             -0.74661              0.62755
             0.00782             -0.65183              0.58070
             0.01433             -0.56392              0.53096
             0.02609             -0.48407              0.47881
             0.02647             -0.41347              0.42511
            -0.00537             -0.35312              0.37126
            -0.02196             -0.30360              0.31925
             0.05169             -0.26470              0.27164
             0.01032             -0.23515              0.23126
             0.13554             -0.21248              0.20082
             0.28194             -0.19315              0.18232
             0.43394             -0.17304              0.17654
             0.57691             -0.14818              0.18292
             0.44840             -0.11540              0.19969
             0.18193             -0.07265              0.22441
             0.07903             -0.01910              0.25443
            -0.00170              0.04512              0.28739
             0.13310              0.11924              0.32139
             0.09596              0.20217              0.35503
            -0.00809              0.29271              0.38740
             0.00655              0.38970              0.41794
             0.00551              0.49208              0.44636
             0.01019              0.59896              0.47257
             0.00660              0.70956              0.49657
             0.00370              0.82324              0.51845
             0.00076             -0.91352              0.63360
             0.00244             -0.80491              0.59326
             0.00548             -0.70095              0.54930
             0.01061             -0.60271              0.50151
             0.00907             -0.51153              0.44980
            -0.00212             -0.42894              0.39439
            -0.02429             -0.35665              0.33594
             0.00884             -0.29634              0.27577
             0.00170             -0.24935              0.21607
             0.20725             -0.21614              0.15999
             0.31423             -0.19573              0.11143
             0.22241             -0.18526              0.07443
             0.17417             -0.18001              0.05217
             0.17299             -0.17419              0.04606
             0.26544             -0.16211              0.05529
             0.51273             -0.13939              0.07722
             0.77115             -0.10355              0.10822
             0.53003             -0.05393              0.14460
             0.13894              0.00878              0.18330
             0.04925              0.08315              0.22203
             0.23659              0.16747              0.25932
            -0.01964              0.26008              0.29432
             0.00697              0.35946              0.32662
            -0.02008              0.46435              0.35609
             0.01532              0.57369              0.38279
             0.01078              0.68665              0.40685
             0.00645              0.80253              0.42848
             0.00102             -0.87554              0.56053
             0.00414             -0.76326              0.52146
             0.00794             -0.65525              0.47830
             0.00833             -0.55266              0.43059
            -0.00215             -0.45700              0.37794
             0.02313             -0.37014              0.32015
             0.00839             -0.29434              0.25745
             0.03295             -0.23216              0.19081
             0.35491             -0.18609              0.12235
             0.31534             -0.15786              0.05576
             0.12122             -0.14738             -0.00370
             0.03881             -0.15163             -0.04995
             0.04625             -0.16435             -0.07768
             0.00570             -0.17699             -0.08429
            -0.01206             -0.18105             -0.07093
             0.03482             -0.17030             -0.04182
             0.14677             -0.14179             -0.00253
             0.52304             -0.09547              0.04172
             0.42735             -0.03310              0.08698
             0.04978              0.04283              0.13069
             0.22623              0.12979              0.17146
            -0.00618              0.22551              0.20864
             0.01197              0.32813              0.24212
             0.00780              0.43617              0.27201
             0.02355              0.54846              0.29857
             0.01125              0.66412              0.32211
             0.00618              0.78245              0.34295
             0.00174             -0.83946              0.49282
             0.00419             -0.72322              0.45604
             0.01402             -0.61067              0.41490
             0.00844             -0.50295              0.36867
             0.00287             -0.40162              0.31661
             0.01751             -0.30877              0.25799
             0.05714             -0.22717              0.19237
             0.33471             -0.16034              0.11994
             0.55181             -0.11235              0.04221
             0.14430             -0.08709             -0.03706
            -0.02448             -0.08657             -0.11119
             0.01762             -0.10857             -0.17092
             0.01388             -0.14486             -0.20702
            -0.01273             -0.18229             -0.21442
             0.02031             -0.20731             -0.19479
             0.00504             -0.21072             -0.15535
             0.00804             -0.18941             -0.10500
             0.04042             -0.14489             -0.05120
             0.29114             -0.08088              0.00122
             0.42126             -0.00148              0.04971
             0.35719              0.08968              0.09326
             0.08917              0.18974              0.13174
             0.02094              0.29648              0.16543
            -0.00554              0.40829              0.19482
            -0.01174              0.52396              0.22041
             0.00699              0.64260              0.24268
             0.00722              0.76355              0.26208
             0.00145             -0.80625              0.43016
             0.00554             -0.68598              0.39680
             0.03125             -0.56865              0.35907
             0.04549             -0.45526              0.31605
            -0.01058             -0.34729              0.26666
            -0.01761             -0.24682              0.20962
             0.48942             -0.15687              0.14360
             0.61731             -0.08176              0.06756
             0.26114             -0.02733             -0.01850
            -0.00331             -0.00065             -0.11200
            -0.01288             -0.00812             -0.20554
             0.00975             -0.05090             -0.28558
            -0.04221             -0.11916             -0.33539
            -0.00175             -0.19160             -0.34412
            -0.01799             -0.24475             -0.31435
             0.01051             -0.26450             -0.25948
            -0.00755             -0.24884             -0.19445
             0.01698             -0.20306             -0.12963
             0.03309             -0.13430             -0.07025
             0.24128             -0.04891             -0.01810
             0.38839              0.04832              0.02675
             0.09438              0.15397              0.06499
            -0.01503              0.26566              0.09750
             0.01907              0.38175              0.12513
             0.01136              0.50109              0.14867
             0.00639              0.62286              0.16877
             0.00836              0.74649              0.18597
            -0.00054             -0.77692              0.37195
             0.00473             -0.65283              0.34314
             0.03205             -0.53082              0.31030
            -0.03529             -0.41168              0.27244
             0.00473             -0.29658              0.22824
             0.32833             -0.18735              0.17600
             0.71327             -0.08680              0.11356
             0.45177              0.00059              0.03836
             0.04011              0.06772             -0.05210
            -0.01342              0.10390             -0.15861
             0.00757              0.09524             -0.27616
             0.00395              0.03073             -0.38744
            -0.03987             -0.08245             -0.46165
             0.02216             -0.20800             -0.47288
             0.00683             -0.30035             -0.42525
             0.02139             -0.33716             -0.34669
             0.03196             -0.32239             -0.26297
             0.02395             -0.26974             -0.18707
             0.01576             -0.19181             -0.12272
             0.04452             -0.09743             -0.06960
             0.20361              0.00770             -0.02608
             0.04827              0.12000              0.00961
             0.01174              0.23720              0.03899
            -0.02073              0.35783              0.06330
             0.00966              0.48090              0.08351
             0.01921              0.60578              0.10040
             0.01278              0.73199              0.11457
            -0.00443             -0.75242              0.31729
            -0.00476             -0.62502              0.29405
            -0.02777             -0.49887              0.26750
             0.00064             -0.37445              0.23670
            -0.03687             -0.25255              0.20036
             0.55928             -0.13443              0.15668
             0.37661             -0.02219              0.10306
             0.27248              0.08049              0.03580
            -0.02105              0.16695             -0.05032
            -0.01999              0.22473             -0.16164
            -0.00782              0.23133             -0.30219
             0.03376              0.15384             -0.45990
            -0.02708             -0.02335             -0.58237
             0.00562             -0.23872             -0.59922
             0.01346             -0.38730             -0.51639
            -0.00113             -0.43549             -0.40152
             0.00926             -0.41016             -0.29761
             0.04313             -0.34186             -0.21483
            -0.00442             -0.24953             -0.15103
             0.03162             -0.14345             -0.10192
             0.03785             -0.02915             -0.06376
             0.07674              0.09028             -0.03375
            -0.02136              0.21304             -0.00988
            -0.00689              0.33804              0.00927
             0.01691              0.46461              0.02476
             0.04027              0.59231              0.03735
             0.01773              0.72082              0.04761
            -0.00849             -0.73351              0.26500
            -0.00473             -0.60362              0.24812
            -0.00082             -0.47427              0.22896
             0.01845             -0.34569              0.20682
             0.10440             -0.21825              0.18071
             0.71215             -0.09256              0.14916
             0.07776              0.03030              0.10990
             0.11338              0.14830              0.05932
             0.02253              0.25732             -0.00872
             0.00336              0.34814             -0.10480
            -0.00659              0.39795             -0.24688
            -0.01937              0.34808             -0.45513
            -0.01952              0.09214             -0.68318
             0.00478             -0.30557             -0.71686
             0.01976             -0.53028             -0.55420
             0.00482             -0.56195             -0.39258
            -0.00679             -0.50476             -0.27978
             0.04175             -0.41080             -0.20373
             0.00402             -0.30030             -0.15115
             0.02650             -0.18153             -0.11359
             0.05082             -0.05823             -0.08602
             0.00876              0.06772             -0.06535
            -0.00728              0.19533             -0.04961
            -0.00180              0.32402             -0.03750
            -0.02521              0.45345             -0.02815
             0.04305              0.58340             -0.02092
             0.01981              0.71372             -0.01537
            -0.01358             -0.72072              0.21371
             0.01407             -0.58936              0.20363
            -0.01000             -0.45810              0.19251
             0.01826             -0.32700              0.18001
             0.27217             -0.19613              0.16566
             0.60816             -0.06563              0.14873
             0.10678              0.06426              0.12806
             0.00278              0.19309              0.10167
            -0.01467              0.31983              0.06591
            -0.03968              0.44196              0.01330
             0.01153              0.55159             -0.07393
            -0.00768              0.61484             -0.24726
            -0.00512              0.40653             -0.65329
             0.00574             -0.51085             -0.77292
             0.00466             -0.74922             -0.42764
            -0.01371             -0.69065             -0.26923
            -0.01530             -0.58210             -0.19256
             0.02362             -0.46033             -0.14962
             0.11989             -0.33373             -0.12323
            -0.02305             -0.20497             -0.10608
             0.04933             -0.07512             -0.09460
             0.01781              0.05536             -0.08683
            -0.00018              0.18621             -0.08161
            -0.01234              0.31730             -0.07824
            -0.01716              0.44855             -0.07622
             0.01827              0.57991             -0.07526
             0.01513              0.71136             -0.07510
            -0.01891             -0.71425              0.16196
             0.01926             -0.58253              0.15872
            -0.01581             -0.45082              0.15572
            -0.05656             -0.31912              0.15305
             0.37183             -0.18743              0.15081
             0.53699             -0.05576              0.14917
             0.11554              0.07588              0.14842
             0.01925              0.20745              0.14900
             0.00383              0.33891              0.15181
            -0.00098              0.47010              0.15866
             0.00329              0.60055              0.17416
             0.00774              0.72795              0.21404
             0.00576              0.82071              0.38677
            -0.00142             -0.89440              0.36362
             0.00503             -0.85728              0.04501
             0.01403             -0.73177             -0.01673
            -0.00464             -0.60165             -0.04488
            -0.03457             -0.47055             -0.06229
             0.17746             -0.33914             -0.07493
            -0.00833             -0.20758             -0.08504
             0.05127             -0.07596             -0.09364
            -0.00590              0.05570             -0.10127
            -0.01983              0.18739             -0.10825
             0.00809              0.31909             -0.11476
            -0.04413              0.45080             -0.12092
             0.00122              0.58251             -0.12682
             0.00741              0.71423             -0.13252
            -0.00500             -0.71393              0.10832
             0.02070             -0.58296              0.11156
            -0.00459             -0.45221              0.11622
            -0.01702             -0.32178              0.12272
             0.36899             -0.19182              0.13169
             0.58854             -0.06259              0.14404
             0.05077              0.06549              0.16120
             0.08575              0.19154              0.18549
            -0.01556              0.31381              0.22102
            -0.01436              0.42813              0.27546
             0.00827              0.52293              0.36461
             0.00844              0.55852              0.52186
            -0.00052              0.37699              0.77852
             0.00755             -0.23777              0.81536
             0.01054             -0.59941              0.47316
            -0.00415             -0.61877              0.23943
            -0.01109             -0.53958              0.11024
             0.00899             -0.43087              0.03149
             0.28931             -0.31103             -0.02149
             0.03301             -0.18619             -0.05991
             0.03876             -0.05878             -0.08939
            -0.01307              0.07006             -0.11303
             0.01160              0.19977             -0.13265
             0.03040              0.33004             -0.14939
            -0.02968              0.46067             -0.16401
            -0.00585              0.59156             -0.17700
             0.00306              0.72264             -0.18873
             0.04049             -0.71931              0.05156
            -0.03643             -0.59003              0.06057
            -0.02119             -0.46144              0.07194
             0.10188             -0.33383              0.08632
             0.31737             -0.20762              0.10462
             0.72042             -0.08351              0.12816
             0.02890              0.03729              0.15885
             0.16554              0.15265              0.19955
             0.00803              0.25850              0.25468
             0.02045              0.34653              0.33082
            -0.01495              0.39870              0.43666
            -0.03874              0.37590              0.57577
            -0.00295              0.21383              0.71150
            -0.00186             -0.08633              0.72295
             0.02228             -0.34101              0.56448
            -0.00279             -0.43641              0.36822
            -0.00314             -0.42069              0.21293
             0.02660             -0.35004              0.10100
             0.10883             -0.25295              0.01965
             0.01059             -0.14235             -0.04143
             0.02785             -0.02431             -0.08889
            -0.01147              0.09810             -0.12695
            -0.01800              0.22321             -0.15830
             0.03476              0.35010             -0.18472
            -0.02041              0.47817             -0.20744
            -0.00737              0.60708             -0.22731
            -0.00028              0.73659             -0.24495
             0.01554             -0.72967             -0.00935
             0.01724             -0.60280              0.00451
             0.00815             -0.47723              0.02135
             0.11893             -0.35345              0.04191
             0.28636             -0.23220              0.06718
             0.73368             -0.11465              0.09847
             0.23209             -0.00262              0.13755
             0.06278              0.10082              0.18674
             0.15733              0.19047              0.24890
            -0.05276              0.25732              0.32681
             0.00769              0.28617              0.42074
             0.00074              0.25488              0.52127
             0.02295              0.14507              0.59748
            -0.02033             -0.02473              0.60108
             0.00592             -0.18483              0.51509
             0.03465             -0.27502              0.38028
            -0.00336             -0.28928              0.24464
             0.23114             -0.24919              0.12914
             0.14060             -0.17552              0.03605
             0.16531             -0.08175             -0.03831
            -0.02244              0.02423             -0.09830
            -0.01432              0.13788             -0.14747
             0.00760              0.25651             -0.18847
             0.01279              0.37848             -0.22323
            -0.01781              0.50278             -0.25315
            -0.00709              0.62872             -0.27927
            -0.00204              0.75586             -0.30236
             0.00074             -0.74415             -0.07511
            -0.01274             -0.62013             -0.05743
            -0.02239             -0.49805             -0.03647
             0.09752             -0.37859             -0.01152
             0.23043             -0.26273              0.01829
             0.35886             -0.15191              0.05403
             0.49534             -0.04833              0.09695
             0.05750              0.04472              0.14839
             0.14079              0.12221              0.20938
             0.18309              0.17676              0.27968
             0.12330              0.19845              0.35560
             0.06591              0.17704              0.42664
             0.00644              0.10930              0.47333
            -0.01483              0.00984              0.47367
             0.00304             -0.08838              0.41988
            -0.06154             -0.15322              0.32690
             0.45822             -0.17145              0.21938
             0.46132             -0.14713              0.11555
             0.43875             -0.09064              0.02351
             0.08632             -0.01180             -0.05516
            -0.00843              0.08218             -0.12164
             0.01005              0.18641             -0.17788
             0.03448              0.29767             -0.22580
            -0.01660              0.41385             -0.26700
            -0.01551              0.53355             -0.30280
            -0.00554              0.65580             -0.33423
            -0.00022              0.77996             -0.36209
            -0.01767             -0.76183             -0.14613
            -0.01993             -0.64085             -0.12567
            -0.00132             -0.52239             -0.10189
             0.07171             -0.40725             -0.07422
             0.12427             -0.29656             -0.04199
             0.03431             -0.19185             -0.00451
             0.51214             -0.09532              0.03890
             0.34819             -0.01002              0.08864
             0.07297              0.05993              0.14444
             0.09191              0.10929              0.20448
             0.07247              0.13235              0.26423
             0.14028              0.12501              0.31530
            -0.00223              0.08847              0.34582
             0.02904              0.03286              0.34452
             0.01541             -0.02383              0.30728
             0.08779             -0.06314              0.24038
             0.62488             -0.07388              0.15663
             0.54810             -0.05398              0.06847
             0.24551             -0.00716             -0.01590
             0.03116              0.06088             -0.09258
            -0.00691              0.14480             -0.16048
             0.03129              0.24034             -0.21998
            -0.01880              0.34433             -0.27198
            -0.02327              0.45451             -0.31756
            -0.01302              0.56926             -0.35771
            -0.00683              0.68744             -0.39330
            -0.00258              0.80821             -0.42507
            -0.01736             -0.78182             -0.22254
            -0.03898             -0.66385             -0.20024
             0.01540             -0.54887             -0.17481
             0.07203             -0.43774             -0.14582
             0.11747             -0.33158             -0.11287
            -0.02482             -0.23192             -0.07559
             0.02340             -0.14071             -0.03383
             0.37342             -0.06049              0.01216
             0.38028              0.00564              0.06138
             0.08195              0.05429              0.11152
             0.09650              0.08242              0.15846
             0.04001              0.08877              0.19604
             0.04917              0.07560              0.21689
             0.05513              0.04991              0.21466
             0.07949              0.02253              0.18691
             0.21550              0.00483              0.13660
             0.33188              0.00515              0.07069
             0.24866              0.02706             -0.00281
             0.00843              0.07012             -0.07732
            -0.01229              0.13164             -0.14859
             0.00872              0.20822             -0.21445
            -0.02592              0.29663             -0.27416
            -0.03313              0.39416             -0.32778
            -0.01951              0.49869             -0.37577
            -0.00805              0.60857             -0.41873
            -0.00285              0.72259             -0.45729
            -0.00116              0.83982             -0.49204
            -0.00761             -0.80330             -0.30427
            -0.01015             -0.68815             -0.28096
             0.01370             -0.57633             -0.25482
            -0.01127             -0.46868             -0.22562
             0.08148             -0.36627             -0.19314
             0.00193             -0.27046             -0.15733
             0.03709             -0.18291             -0.11840
             0.04403             -0.10559             -0.07697
             0.17021             -0.04066             -0.03434
             0.34524              0.00976              0.00722
             0.40462              0.04422              0.04435
             0.31849              0.06270              0.07261
             0.30476              0.06747              0.08726
             0.27590              0.06347              0.08444
             0.32976              0.05772              0.06262
             0.31547              0.05765              0.02328
             0.09263              0.06932             -0.02960
             0.00707              0.09625             -0.09085
            -0.00927              0.13940             -0.15562
            -0.00695              0.19787             -0.22015
            -0.03668              0.26976             -0.28200
            -0.04500              0.35289             -0.33985
            -0.02590              0.44515             -0.39317
            -0.01166              0.54474             -0.44190
            -0.00704              0.65016             -0.48629
            -0.00323              0.76021             -0.52668
            -0.00125              0.87396             -0.56347
            -0.00168             -0.82558             -0.39106
             0.00361             -0.71296             -0.36741
             0.01913             -0.60387             -0.34132
            -0.02818             -0.49911             -0.31269
             0.03276             -0.39962             -0.28149
            -0.00420             -0.30656             -0.24789
             0.00589             -0.22126             -0.21230
             0.01339             -0.14519             -0.17554
             0.02604             -0.07982             -0.13892
             0.04556             -0.02637             -0.10447
             0.07084              0.01456             -0.07484
             0.03861              0.04348             -0.05321
             0.06915              0.06237             -0.04275
             0.05524              0.07483             -0.04596
             0.02021              0.08564             -0.06385
             0.01172              0.09990             -0.09565
             0.02371              0.12205             -0.13895
             0.01861              0.15514             -0.19040
             0.01246              0.20058             -0.24648
            -0.04194              0.25844             -0.30414
            -0.05420              0.32784             -0.36111
            -0.02962              0.40744             -0.41587
            -0.01538              0.49574             -0.46755
            -0.00788              0.59130             -0.51576
            -0.00423              0.69286             -0.56042
            -0.00080              0.79933             -0.60164
            -0.00041              0.90981             -0.63962
             0.00177             -0.84809             -0.48259
             0.00612             -0.73766             -0.45912
             0.01361             -0.63085             -0.43362
            -0.01728             -0.52836             -0.40609
            -0.01875             -0.43101             -0.37666
             0.03420             -0.33976             -0.34561
            -0.00875             -0.25563             -0.31348
             0.01788             -0.17968             -0.28112
            -0.01187             -0.11286             -0.24977
             0.02009             -0.05584             -0.22112
            -0.01687             -0.00875             -0.19726
             0.02408              0.02909             -0.18048
             0.00461              0.05935             -0.17300
             0.02050              0.08471             -0.17647
            -0.00289              0.10857             -0.19163
            -0.00408              0.13458             -0.21805
             0.00353              0.16604             -0.25422
             0.00004              0.20546             -0.29790
            -0.01587              0.25434             -0.34657
            -0.03055              0.31317             -0.39785
            -0.02300              0.38173             -0.44976
            -0.01444              0.45928             -0.50083
            -0.00757              0.54482             -0.55005
            -0.00404              0.63730             -0.59684
            -0.00163              0.73569             -0.64089
            -0.00174              0.83907             -0.68211
            -0.00009              0.94664             -0.72056
             0.00107             -0.87038             -0.57844
             0.00612             -0.76179             -0.55554
             0.01020             -0.65681             -0.53100
             0.01723             -0.55603             -0.50492
             0.03794             -0.46016             -0.47750
            -0.01403             -0.36996             -0.44911
            -0.01215             -0.28618             -0.42032
             0.04016             -0.20959             -0.39196
             0.01951             -0.14076             -0.36512
            -0.01462             -0.08004             -0.34120
            -0.00241             -0.02728             -0.32183
             0.02060              0.01819             -0.30870
            -0.01535              0.05779             -0.30338
            -0.01139              0.09353             -0.30705
            -0.04465              0.12793             -0.32024
            -0.03018              0.16369             -0.34270
            -0.00764              0.20330             -0.37346
            -0.00171              0.24881             -0.41099
            -0.01007              0.30159             -0.45346
            -0.01281              0.36236             -0.49905
            -0.01105              0.43123             -0.54612
            -0.00628              0.50789             -0.59332
            -0.00442              0.59172             -0.63966
            -0.00260              0.68199             -0.68445
            -0.00174              0.77792             -0.72726
            -0.00049              0.87876             -0.76786
            -0.00049              0.98381             -0.80616
             0.00069             -0.89213             -0.67821
             0.00283             -0.78503             -0.65615
             0.00784             -0.68145             -0.63281
             0.01281             -0.58191             -0.60835
             0.01908             -0.48696             -0.58303
             0.01058             -0.39721             -0.55726
            -0.03475             -0.31322             -0.53158
            -0.00176             -0.23549             -0.50676
            -0.01440             -0.16439             -0.48376
            -0.00200             -0.10001             -0.46371
             0.02478             -0.04213             -0.44787
            -0.01009              0.00993             -0.43754
            -0.02340              0.05730             -0.43387
             0.01764              0.10159             -0.43768
             0.03935              0.14468             -0.44940
             0.01825              0.18861             -0.46887
             0.00378              0.23533             -0.49545
            -0.00432              0.28648             -0.52808
            -0.00760              0.34329             -0.56541
            -0.00617              0.40652             -0.60605
            -0.00514              0.47647             -0.64866
            -0.00411              0.55309             -0.69208
            -0.00165              0.63605             -0.73538
            -0.00166              0.72488             -0.77786
            -0.00033              0.81900             -0.81901
            -0.00034              0.91783             -0.85853
             0.00003              1.02079             -0.89622
             0.00125             -0.91310             -0.78147
             0.00221             -0.80718             -0.76042
             0.00341             -0.70463             -0.73842
             0.00631             -0.60590             -0.71567
             0.00991             -0.51144             -0.69244
             0.00738             -0.42170             -0.66914
            -0.00218             -0.33708             -0.64630
             0.00317             -0.25793             -0.62459
             0.02854             -0.18444             -0.60484
             0.06047             -0.11659             -0.58796
             0.00882             -0.05409             -0.57497
            -0.06358              0.00367             -0.56683
            -0.04098              0.05764             -0.56441
            -0.02855              0.10907             -0.56834
            -0.01064              0.15943             -0.57893
            -0.00602              0.21031             -0.59610
            -0.00597              0.26323             -0.61940
            -0.00597              0.31954             -0.64808
            -0.00484              0.38029             -0.68114
            -0.00371              0.44622             -0.71752
            -0.00314              0.51773             -0.75613
            -0.00124              0.59492             -0.79600
            -0.00113              0.67767             -0.83629
            -0.00038              0.76569             -0.87632
            -0.00021              0.85858             -0.91557
            -0.00002              0.95590             -0.95369
            -0.00012              1.05719             -0.99044
             0.00068             -0.93313             -0.88782
             0.00080             -0.82810             -0.86790
             0.00206             -0.72627             -0.84731
             0.00274             -0.62802             -0.82626
             0.00471             -0.53369             -0.80504
             0.00502             -0.44363             -0.78404
             0.00486             -0.35813             -0.76375
             0.00726             -0.27740             -0.74476
             0.01549             -0.20152             -0.72776
             0.02061             -0.13040             -0.71352
             0.01062             -0.06375             -0.70282
            -0.00868             -0.00101             -0.69643
            -0.01676              0.05861             -0.69501
            -0.01573              0.11610             -0.69903
            -0.01133              0.17265             -0.70873
            -0.00680              0.22949             -0.72408
            -0.00404              0.28784             -0.74477
            -0.00423              0.34882             -0.77024
            -0.00328              0.41333             -0.79976
            -0.00160              0.48204             -0.83248
            -0.00252              0.55538             -0.86756
            -0.00097              0.63356             -0.90416
            -0.00035              0.71658             -0.94156
            -0.00049              0.80429             -0.97913
            -0.00036              0.89643             -1.01638
            -0.00010              0.99268             -1.05292
            -0.00001              1.09270             -1.08847
