             0.03371              0.33547              0.48862
             0.01441              0.42929              0.51768
             0.06322              0.52844              0.54527
             0.07952              0.63215              0.57116
             0.05425              0.73972              0.59524
             0.01986              0.85058              0.61750
            -0.00048             -0.95328              0.70341
             0.00687             -0.84707              0.66380
             0.01379             -0.74543              0.62131
            -0.00883             -0.64927              0.57595
            -0.00142             -0.55964              0.52786
             0.07540             -0.47768              0.47746
             0.18711             -0.40457              0.42555
             0.23344             -0.34133              0.37339
             0.17175             -0.28865              0.32280
             0.16815             -0.24655              0.27616
             0.16849             -0.21405              0.23618
             0.26030             -0.18901              0.20553
             0.39486             -0.16818              0.18632
             0.47170             -0.14758              0.17955
             0.49480             -0.12321              0.18490
             0.47869             -0.09171              0.20084
             0.34641             -0.05079              0.22503
             0.23171              0.00065              0.25488
             0.14152              0.06269              0.28800
             0.07566              0.13472              0.32239
             0.02949              0.21572              0.35660
            -0.00282              0.30452              0.38963
            -0.00425              0.39997              0.42087
             0.01094              0.50102              0.45000
             0.05706              0.60674              0.47689
             0.06565              0.71634              0.50153
             0.03409              0.82916              0.52399
            -0.01266             -0.91526              0.62287
            -0.00308             -0.80600              0.58355
            -0.00292             -0.70115              0.54082
             0.00261             -0.60174              0.49449
             0.11832             -0.50902              0.44450
             0.28675             -0.42446              0.39102
             0.31078             -0.34968              0.33464
             0.20573             -0.28635              0.27656
             0.20275             -0.23586              0.21875
             0.43147             -0.19889              0.16411
             0.70710             -0.17484              0.11631
             0.87460             -0.16132              0.07925
             0.89198             -0.15407              0.05622
             0.89739             -0.14757              0.04891
             0.93051             -0.13609              0.05691
             0.98820             -0.11498              0.07787
             0.95416             -0.08138              0.10835
             0.79363             -0.03425              0.14468
             0.55117              0.02598              0.18370
             0.31826              0.09804              0.22303
             0.17403              0.18030              0.26107
             0.03554              0.27112              0.29690
            -0.00116              0.36897              0.33002
            -0.03239              0.47255              0.36029
             0.00704              0.58079              0.38773
             0.04775              0.69280              0.41247
             0.04058              0.80789              0.43471
            -0.01880             -0.87812              0.54765
             0.00619             -0.76539              0.50943
             0.01341             -0.65673              0.46735
             0.08533             -0.55325              0.42100
             0.40525             -0.45634              0.37001
             0.45373             -0.36776              0.31422
             0.22187             -0.28965              0.25382
             0.30114             -0.22445              0.18967
             0.66134             -0.17462              0.12369
             0.92232             -0.14204              0.05920
             0.82365             -0.12703              0.00105
             0.56479             -0.12729             -0.04498
             0.43634             -0.13727             -0.07354
             0.35166             -0.14894             -0.08164
             0.42124             -0.15377             -0.06982
             0.58875             -0.14511             -0.04183
             0.80938             -0.11939             -0.00302
             0.95372             -0.07605              0.04137
             0.92493             -0.01651              0.08721
             0.68877              0.05692              0.13177
             0.32765              0.14172              0.17351
             0.09360              0.23564              0.21169
             0.01979              0.33677              0.24612
             0.01808              0.44356              0.27689
            -0.01783              0.55482              0.30425
             0.00892              0.66962              0.32849
             0.02674              0.78723              0.34995
            -0.00600             -0.84268              0.47777
             0.00656             -0.72619              0.44161
             0.04965             -0.61326              0.40131
             0.36403             -0.50495              0.35622
             0.57920             -0.40273              0.30564
             0.30494             -0.30855              0.24893
             0.31885             -0.22501              0.18568
             0.74753             -0.15541              0.11607
             0.93799             -0.10362              0.04145
             0.60177             -0.07348             -0.03486
             0.19642             -0.06738             -0.10678
             0.10016             -0.08400             -0.16574
             0.04292             -0.11639             -0.20270
             0.04642             -0.15238             -0.21203
             0.05972             -0.17847             -0.19441
             0.11255             -0.18471             -0.15627
             0.24989             -0.16697             -0.10626
             0.53492             -0.12603             -0.05201
             0.78589             -0.06520              0.00135
             0.77752              0.01152              0.05101
             0.56908              0.10051              0.09579
             0.22902              0.19882              0.13544
             0.07224              0.30415              0.17020
             0.01720              0.41483              0.20053
             0.00332              0.52957              0.22694
            -0.02617              0.64745              0.24991
            -0.00447              0.76777              0.26991
            -0.00413             -0.80987              0.41302
             0.00910             -0.68954              0.38001
             0.25132             -0.57206              0.34281
             0.67333             -0.45840              0.30059
             0.42128             -0.34993              0.25234
             0.25764             -0.24862              0.19689
             0.65787             -0.15731              0.13306
             0.98054             -0.07999              0.05991
             0.58755             -0.02211             -0.02256
             0.08531              0.00964             -0.11205
             0.02462              0.00888             -0.20202
             0.00822             -0.02655             -0.28019
            -0.01910             -0.08896             -0.33074
            -0.01398             -0.15915             -0.34212
            -0.00296             -0.21393             -0.31511
             0.02718             -0.23771             -0.26174
             0.05012             -0.22672             -0.19672
             0.19517             -0.18520             -0.13091
             0.41773             -0.11994             -0.07006
             0.60575             -0.03728             -0.01635
             0.58596              0.05784              0.02999
             0.31829              0.16186              0.06955
             0.08911              0.27230              0.10320
             0.02339              0.38739              0.13180
             0.00820              0.50594              0.15616
            -0.03675              0.62707              0.17693
            -0.03410              0.75018              0.19469
             0.01782             -0.78068              0.35291
             0.06226             -0.65666              0.32416
             0.43113             -0.53470              0.29150
             0.69393             -0.41554              0.25400
             0.29822             -0.30032              0.21044
             0.46068             -0.19077              0.15925
             0.98941             -0.08954              0.09845
             0.74007             -0.00083              0.02574
             0.19269              0.06881             -0.06111
             0.05112              0.10950             -0.16276
             0.00502              0.10823             -0.27483
             0.00804              0.05375             -0.38207
             0.01637             -0.05005             -0.45637
            -0.01590             -0.17177             -0.47157
            -0.00556             -0.26694             -0.42800
            -0.00398             -0.30988             -0.35095
             0.01523             -0.30127             -0.26645
             0.06018             -0.25356             -0.18866
             0.20756             -0.17926             -0.12219
             0.39917             -0.08751             -0.06709
             0.47284              0.01573             -0.02186
             0.27336              0.12663              0.01525
             0.10660              0.24278              0.04579
             0.00525              0.36260              0.07104
             0.00845              0.48504              0.09203
            -0.02151              0.60941              0.10954
            -0.03725              0.73520              0.12420
             0.01497             -0.75604              0.29666
             0.10096             -0.62880              0.27319
             0.56521             -0.50280              0.24645
             0.54262             -0.37854              0.21556
             0.29551             -0.25678              0.17929
             0.70562             -0.13876              0.13593
             0.95851             -0.02649              0.08305
             0.43940              0.07653              0.01724
             0.04532              0.16403             -0.06620
             0.02691              0.22454             -0.17287
            -0.01124              0.23755             -0.30622
             0.01474              0.17269             -0.45580
             0.01213              0.01175             -0.57585
            -0.00201             -0.19618             -0.59938
             0.04862             -0.35064             -0.52297
            -0.01930             -0.40874             -0.40878
             0.00455             -0.39131             -0.30231
             0.04998             -0.32828             -0.21633
             0.13143             -0.23934             -0.14968
             0.33063             -0.13549             -0.09825
             0.36057             -0.02272             -0.05826
             0.24563              0.09563             -0.02682
             0.08135              0.21760             -0.00185
             0.00732              0.34200              0.01817
            -0.00433              0.46811              0.03434
             0.00916              0.59542              0.04746
            -0.01374              0.72362              0.05814
            -0.02624             -0.73676              0.24317
             0.13438             -0.60704              0.22582
             0.51722             -0.47787              0.20617
             0.44973             -0.34951              0.18353
             0.40100             -0.22232              0.15694
             0.84611             -0.09693              0.12495
             0.78723              0.02558              0.08537
             0.28314              0.14320              0.03475
             0.05012              0.25192             -0.03265
             0.00967              0.34291             -0.12654
            -0.02404              0.39506             -0.26274
             0.04991              0.35586             -0.45823
            -0.06206              0.12902             -0.67417
             0.02358             -0.25015             -0.72136
             0.05956             -0.49086             -0.56905
            -0.03537             -0.53864             -0.40373
            -0.00488             -0.49017             -0.28501
             0.00616             -0.40080             -0.20427
             0.07660             -0.29286             -0.14830
             0.27992             -0.17565             -0.10832
             0.32923             -0.05337             -0.07899
             0.22575              0.07188             -0.05702
             0.03608              0.19897             -0.04030
             0.00501              0.32727             -0.02746
            -0.00366              0.45639             -0.01754
             0.03359              0.58609             -0.00988
             0.01790              0.71620             -0.00401
            -0.01143             -0.72343              0.19114
             0.10081             -0.59219              0.18043
             0.42927             -0.46108              0.16861
             0.33541             -0.33014              0.15533
             0.52783             -0.19948              0.14010
             0.90492             -0.06923              0.12215
             0.70352              0.06034              0.10029
             0.21541              0.18871              0.07247
             0.01779              0.31479              0.03500
            -0.05445              0.43583             -0.01955
             0.02897              0.54366             -0.10837
            -0.02991              0.60508             -0.27835
             0.00765              0.42468             -0.64903
             0.04253             -0.41874             -0.80301
            -0.01742             -0.71738             -0.45808
            -0.02097             -0.67676             -0.28225
            -0.00693             -0.57385             -0.19617
             0.03812             -0.45445             -0.14792
             0.11308             -0.32907             -0.11825
             0.26774             -0.20103             -0.09894
             0.31879             -0.07165             -0.08596
             0.15813              0.05850             -0.07711
             0.02530              0.18909             -0.07111
            -0.00601              0.31998             -0.06716
            -0.00321              0.45107             -0.06472
             0.02927              0.58228             -0.06343
             0.03604              0.71360             -0.06304
            -0.00243             -0.71632              0.13913
             0.08552             -0.58466              0.13520
             0.27830             -0.45300              0.13142
             0.33526             -0.32135              0.12785
             0.59237             -0.18970              0.12456
             0.91497             -0.05807              0.12165
             0.62656              0.07356              0.11931
             0.21628              0.20516              0.11782
             0.03746              0.33671              0.11775
             0.01886              0.46815              0.12023
            -0.02968              0.59930              0.12815
            -0.04307              0.72926              0.15117
            -0.00096              0.84655              0.25481
             0.02365             -0.93181              0.28700
            -0.04108             -0.85937              0.02142
             0.02495             -0.73064             -0.02328
             0.00915             -0.59970             -0.04408
             0.01845             -0.46832             -0.05749
             0.16426             -0.33679             -0.06767
             0.36734             -0.20521             -0.07614
             0.35441             -0.07359             -0.08361
             0.12814              0.05805             -0.09043
             0.02676              0.18969             -0.09681
             0.00895              0.32134             -0.10288
            -0.01485              0.45299             -0.10873
             0.03104              0.58465             -0.11440
             0.03803              0.71631             -0.11994
             0.01162             -0.71535              0.08570
             0.05528             -0.58436              0.08827
             0.17751             -0.45357              0.09219
             0.30140             -0.32307              0.09785
             0.64750             -0.19297              0.10584
             0.92177             -0.06352              0.11702
             0.61399              0.06491              0.13275
             0.25061              0.19156              0.15525
             0.04828              0.31487              0.18841
            -0.00189              0.43118              0.23963
            -0.01087              0.53021              0.32441
             0.04928              0.57611              0.47729
            -0.01350              0.41552              0.74562
            -0.01172             -0.22350              0.82352
             0.02060             -0.60708              0.47601
             0.10731             -0.62338              0.24204
             0.12062             -0.54135              0.11530
             0.11982             -0.43106              0.03871
             0.28124             -0.31033             -0.01266
             0.51815             -0.18497             -0.04990
             0.35149             -0.05724             -0.07852
             0.10099              0.07180             -0.10153
             0.01461              0.20163             -0.12068
             0.01454              0.33196             -0.13708
            -0.01850              0.46263             -0.15144
             0.01690              0.59354             -0.16426
             0.02520              0.72460             -0.17587
             0.00888             -0.72014              0.02955
            -0.00935             -0.59079              0.03800
             0.06933             -0.46209              0.04876
             0.26123             -0.33430              0.06248
             0.64112             -0.20783              0.08006
             0.95452             -0.08336              0.10278
             0.72016              0.03800              0.13257
             0.33976              0.15421              0.17231
             0.09849              0.26139              0.22647
             0.02124              0.35157              0.30194
             0.00719              0.40715              0.40828
            -0.01378              0.38885              0.55166
             0.02498              0.22777              0.69937
             0.00616             -0.08271              0.72422
             0.01040             -0.34655              0.56882
             0.37990             -0.44219              0.37300
             0.60570             -0.42432              0.21908
             0.30486             -0.35184              0.10872
             0.50416             -0.25350              0.02871
             0.61628             -0.14206             -0.03132
             0.30109             -0.02347             -0.07798
             0.07177              0.09931             -0.11542
             0.01264              0.22468             -0.14631
             0.00990              0.35174             -0.17240
            -0.01926              0.47993             -0.19487
            -0.00368              0.60891             -0.21457
             0.00929              0.73847             -0.23208
            -0.00256             -0.73003             -0.03043
             0.01514             -0.60306             -0.01697
             0.04407             -0.47734             -0.00053
             0.23998             -0.35336              0.01962
             0.59994             -0.23184              0.04450
             0.94005             -0.11391              0.07543
             0.86157             -0.00135              0.11425
             0.44546              0.10281              0.16337
             0.17182              0.19344              0.22586
            -0.00176              0.26152              0.30490
             0.03023              0.29161              0.40146
            -0.00217              0.26059              0.50701
             0.00657              0.14819              0.59041
            -0.02694             -0.02723              0.60024
             0.01541             -0.19157              0.51710
             0.11459             -0.28202              0.38366
             0.26758             -0.29452              0.24957
             0.38609             -0.25250              0.13571
             0.78489             -0.17731              0.04409
             0.65138             -0.08245             -0.02907
             0.17678              0.02432             -0.08812
             0.00861              0.13852             -0.13656
             0.01627              0.25754             -0.17701
            -0.01080              0.37980             -0.21134
            -0.04463              0.50430             -0.24095
            -0.01911              0.63038             -0.26685
            -0.00141              0.75763             -0.28977
             0.01180             -0.74419             -0.09501
            -0.00382             -0.62008             -0.07756
            -0.00936             -0.49788             -0.05678
             0.12981             -0.37825             -0.03197
             0.47547             -0.26218             -0.00221
             0.90104             -0.15111              0.03360
             0.98618             -0.04720              0.07681
             0.69144              0.04622              0.12886
             0.34840              0.12408              0.19098
             0.10223              0.17883              0.26316
             0.03177              0.20021              0.34200
             0.01591              0.17743              0.41702
             0.00239              0.10684              0.46810
            -0.02242              0.00382              0.47194
             0.00003             -0.09674              0.42019
             0.01054             -0.16161              0.32857
             0.19552             -0.17833              0.22252
             0.77940             -0.15207              0.12032
             0.91268             -0.09386              0.02986
             0.42044             -0.01366             -0.04744
             0.05888              0.08134             -0.11278
             0.00903              0.18633             -0.16812
             0.01107              0.29815             -0.21532
            -0.03461              0.41475             -0.25597
            -0.04908              0.53475             -0.29134
            -0.02271              0.65723             -0.32244
            -0.00404              0.78155             -0.35006
            -0.01290             -0.76172             -0.16472
             0.01208             -0.64068             -0.14430
             0.00031             -0.52217             -0.12051
             0.04642             -0.40696             -0.09272
             0.25713             -0.29618             -0.06026
             0.62278             -0.19140             -0.02236
             0.90900             -0.09483              0.02171
             0.90883             -0.00956              0.07247
             0.65545              0.06017              0.12971
             0.38178              0.10899              0.19175
             0.20828              0.13096              0.25407
             0.11146              0.12176              0.30807
             0.06457              0.08272              0.34142
             0.04344              0.02464              0.34231
             0.10376             -0.03353              0.30650
             0.24898             -0.07278              0.24071
             0.70535             -0.08224              0.15819
             0.97773             -0.06051              0.07147
             0.61572             -0.01189             -0.01138
             0.19571              0.05770             -0.08662
            -0.02292              0.14287             -0.15325
             0.01780              0.23937             -0.21168
            -0.01764              0.34411             -0.26281
            -0.04969              0.45485             -0.30768
            -0.04128              0.57003             -0.34727
            -0.01660              0.68854             -0.38242
            -0.00240              0.80955             -0.41385
            -0.01297             -0.78170             -0.23975
            -0.02757             -0.66375             -0.21734
             0.02123             -0.54880             -0.19171
             0.03064             -0.43772             -0.16242
             0.12558             -0.33165             -0.12900
             0.29395             -0.23212             -0.09109
             0.56124             -0.14115             -0.04845
             0.74089             -0.06132             -0.00128
             0.81459              0.00418              0.04943
             0.66714              0.05185              0.10140
             0.59436              0.07855              0.15043
             0.43596              0.08303              0.19015
             0.39524              0.06776              0.21291
             0.41388              0.04022              0.21214
             0.56449              0.01180              0.18541
             0.80082             -0.00580              0.13595
             0.86927             -0.00442              0.07101
             0.51266              0.01911             -0.00129
             0.15527              0.06394             -0.07445
             0.00045              0.12710             -0.14434
             0.00275              0.20508             -0.20891
            -0.00559              0.29464             -0.26746
            -0.01866              0.39309             -0.32009
            -0.03132              0.49833             -0.36725
            -0.02259              0.60878             -0.40952
            -0.00725              0.72324             -0.44752
            -0.00070              0.84081             -0.48181
            -0.01212             -0.80332             -0.32009
            -0.01870             -0.68827             -0.29655
             0.02600             -0.57658             -0.27008
            -0.01099             -0.46912             -0.24042
            -0.00342             -0.36696             -0.20734
             0.08280             -0.27149             -0.17077
             0.21222             -0.18440             -0.13087
             0.31757             -0.10774             -0.08826
             0.50252             -0.04371             -0.04423
             0.60228              0.00551             -0.00109
             0.64819              0.03846              0.03768
             0.70482              0.05520              0.06752
             0.71871              0.05820              0.08351
             0.69379              0.05277              0.08171
             0.69825              0.04624              0.06062
             0.57018              0.04625              0.02192
             0.28865              0.05879             -0.03020
             0.12060              0.08713             -0.09051
             0.01386              0.13192             -0.15414
            -0.02669              0.19202             -0.21743
            -0.01831              0.26539             -0.27805
             0.00202              0.34979             -0.33473
            -0.00468              0.44312             -0.38699
            -0.01048              0.54358             -0.43481
            -0.00672              0.64969             -0.47841
            -0.00145              0.76031             -0.51813
             0.00003              0.87450             -0.55437
            -0.00793             -0.82584             -0.40555
            -0.02239             -0.71342             -0.38157
            -0.01070             -0.60457             -0.35505
             0.00449             -0.50011             -0.32587
             0.00057             -0.40102             -0.29400
            -0.00943             -0.30846             -0.25958
             0.02248             -0.22382             -0.22303
             0.05022             -0.14859             -0.18514
             0.10587             -0.08426             -0.14730
             0.19515             -0.03209             -0.11153
             0.26266              0.00737             -0.08060
             0.24940              0.03471             -0.05780
             0.27696              0.05211             -0.04638
             0.26129              0.06340             -0.04886
             0.17645              0.07359             -0.06622
             0.08053              0.08791             -0.09754
             0.04462              0.11078             -0.14027
             0.04280              0.14507             -0.19097
             0.01257              0.19200             -0.24612
            -0.00833              0.25141             -0.30272
             0.01199              0.32231             -0.35857
             0.02847              0.40324             -0.41221
             0.01452              0.49270             -0.46284
             0.00279              0.58925             -0.51010
            -0.00037              0.69163             -0.55391
             0.00013              0.79877             -0.59438
             0.00017              0.90981             -0.63173
            -0.00183             -0.84867             -0.49582
            -0.01428             -0.73853             -0.47195
            -0.02374             -0.63206             -0.44595
            -0.02675             -0.52999             -0.41783
             0.01115             -0.43317             -0.38770
             0.02508             -0.34255             -0.35585
             0.00259             -0.25920             -0.32280
             0.02578             -0.18419             -0.28943
            -0.01991             -0.11848             -0.25702
             0.01754             -0.06274             -0.22729
             0.00984             -0.01705             -0.20241
             0.03793              0.01938             -0.18475
             0.05523              0.04836             -0.17656
             0.04605              0.07275             -0.17951
             0.00333              0.09610             -0.19428
            -0.00449              0.12215             -0.22034
             0.01616              0.15420             -0.25608
            -0.03100              0.19465             -0.29919
            -0.01435              0.24484             -0.34711
             0.03029              0.30512             -0.39750
             0.04497              0.37512             -0.44843
             0.03518              0.45403             -0.49848
             0.01583              0.54079             -0.54670
             0.00386              0.63434             -0.59253
             0.00086              0.73365             -0.63571
             0.00028              0.83780             -0.67615
             0.00010              0.94602             -0.71390
             0.00321             -0.87135             -0.59051
            -0.00022             -0.76313             -0.56716
            -0.00390             -0.65857             -0.54210
             0.00385             -0.55832             -0.51541
             0.01962             -0.46306             -0.48730
            -0.01973             -0.37358             -0.45814
            -0.00790             -0.29067             -0.42852
             0.01522             -0.21507             -0.39926
             0.00663             -0.14737             -0.37152
            -0.00949             -0.08788             -0.34673
            -0.00090             -0.03642             -0.32656
             0.00666              0.00779             -0.31276
            -0.00902              0.04628             -0.30693
            -0.00494              0.08119             -0.31022
            -0.05093              0.11516             -0.32312
             0.00162              0.15094             -0.34532
             0.00590              0.19103             -0.37576
             0.00742              0.23741             -0.41285
             0.03927              0.29135             -0.45473
             0.04661              0.35344             -0.49959
             0.03764              0.42368             -0.54581
             0.02001              0.50166             -0.59211
             0.00641              0.58673             -0.63752
             0.00150              0.67812             -0.68140
             0.00041              0.77504             -0.72335
             0.00015              0.87673             -0.76315
             0.00014              0.98251             -0.80073
             0.00447             -0.89352             -0.68921
             0.00587             -0.78686             -0.66669
             0.01368             -0.68379             -0.64282
             0.03753             -0.58483             -0.61776
             0.06873             -0.49057             -0.59179
             0.07632             -0.40161             -0.56530
             0.03403             -0.31852             -0.53887
            -0.01626             -0.24180             -0.51329
            -0.01566             -0.17181             -0.48953
            -0.00134             -0.10861             -0.46877
            -0.00497             -0.05192             -0.45231
            -0.00142             -0.00099             -0.44147
            -0.01056              0.04541             -0.43741
            -0.00675              0.08898             -0.44095
             0.00228              0.13168             -0.45247
            -0.00168              0.17562             -0.47176
             0.00330              0.22274             -0.49811
             0.01132              0.27463             -0.53039
             0.01611              0.33246             -0.56727
             0.01629              0.39687             -0.60731
             0.01086              0.46809             -0.64921
             0.00497              0.54599             -0.69185
             0.00148              0.63018             -0.73431
             0.00043              0.72015             -0.77594
             0.00020              0.81530             -0.81627
             0.00026              0.91504             -0.85500
             0.00027              1.01880             -0.89196
             0.00435             -0.91493             -0.79151
             0.00500             -0.80950             -0.77000
             0.01095             -0.70752             -0.74749
             0.03114             -0.60944             -0.72416
             0.06681             -0.51571             -0.70032
             0.09271             -0.42679             -0.67637
             0.07438             -0.34309             -0.65287
             0.02563             -0.26495             -0.63051
             0.00173             -0.19253             -0.61013
             0.00081             -0.12579             -0.59268
             0.03617             -0.06438             -0.57920
             0.02496             -0.00764             -0.57067
            -0.00810              0.04547             -0.56797
            -0.03279              0.09626             -0.57171
            -0.05350              0.14629             -0.58216
            -0.05538              0.19716             -0.59921
            -0.04723              0.25041             -0.62235
            -0.03017              0.30735             -0.65078
            -0.01259              0.36899             -0.68349
            -0.00253              0.43598             -0.71939
             0.00093              0.50866             -0.75741
             0.00075              0.58706             -0.79660
             0.00038              0.67100             -0.83615
             0.00023              0.76014             -0.87541
             0.00036              0.85408             -0.91389
             0.00046              0.95235             -0.95126
             0.00035              1.05450             -0.98728
             0.00383             -0.93539             -0.89701
             0.00352             -0.83090             -0.87664
             0.00454             -0.72969             -0.85555
             0.01097             -0.63212             -0.83397
             0.02714             -0.53856             -0.81219
             0.04686             -0.44934             -0.79061
             0.05024             -0.36476             -0.76975
             0.03219             -0.28501             -0.75020
             0.01322             -0.21015             -0.73268
             0.01188             -0.14007             -0.71798
             0.01635             -0.07442             -0.70691
             0.00795             -0.01260             -0.70023
            -0.02052              0.04624             -0.69860
            -0.04893              0.10317             -0.70249
            -0.06420              0.15941             -0.71211
            -0.05971              0.21622             -0.72739
            -0.04109              0.27485             -0.74797
            -0.02092              0.33637             -0.77326
            -0.00711              0.40165             -0.80250
            -0.00127              0.47131             -0.83485
             0.00016              0.54573             -0.86944
             0.00023              0.62504             -0.90547
             0.00023              0.70919             -0.94223
             0.00036              0.79801             -0.97912
             0.00057              0.89119             -1.01566
             0.00051              0.98842             -1.05149
             0.00028              1.08932             -1.08634
