    0.324229538440704346E+00    0.719806969165802002E+00    0.649291276931762695E-01    0.853448390960693359E+00    0.235775172710418701E+00    0.946319162845611572E+00    0.643445074558258057E+00    0.341924428939819336E-01    0.957430541515350342E+00    0.340337038040161133E+00    0.861369192600250244E+00    0.629586482965082178E+04   -0.470515351937698423E+01    1
    0.448415875434875488E-01    0.371740520000457764E+00    0.710375487804412842E+00    0.466731965541839600E+00    0.812398016452789307E+00    0.786842167377471924E+00    0.644477605819702148E-01    0.388681888580322266E-03    0.871144831180572510E+00    0.790321826934814453E-02    0.870121359825134277E+00    0.712344546644606271E+04   -0.471515351937698135E+01    1
    0.212536633014678955E+00    0.462947428226470947E+00    0.967730283737182617E-01    0.717637777328491211E+00    0.664731383323669434E+00    0.303084850311279297E+00    0.217441916465759277E+00    0.355376660823822021E+00    0.441696345806121826E+00    0.214893639087677002E+00    0.524828255176544189E+00    0.733438049742311887E+04   -0.472515351937698025E+01    1
    0.896317362785339355E-01    0.482417345046997070E-01    0.145450830459594727E+00    0.793768227100372314E+00    0.840143978595733643E+00    0.568006813526153564E+00    0.344414651393890381E+00    0.228349030017852783E+00    0.391008913516998291E+00    0.374407112598419189E+00    0.486980140209197998E+00    0.746037767325655841E+04   -0.473515351937698448E+01    1
    0.864274382591247559E+00    0.497386872768402100E+00    0.532199144363403320E+00    0.924916267395019531E-01    0.302484273910522461E+00    0.247179865837097168E-01    0.346973359584808350E+00    0.190622925758361816E+00    0.805590033531188965E+00    0.119092166423797607E+00    0.269798994064331055E+00    0.755792327372044929E+04   -0.474515351937698782E+01    1
    0.908951222896575928E+00    0.804918169975280762E+00    0.937095344066619873E+00    0.561222374439239502E+00    0.446799457073211670E+00    0.791134059429168701E+00    0.890084505081176758E-01    0.192499339580535889E+00    0.308643281459808350E+00    0.213142812252044678E+00    0.116226136684417725E+00    0.762357971664724209E+04   -0.475515351937698494E+01    1
    0.938882589340209961E+00    0.758901536464691162E+00    0.372364938259124756E+00    0.895953059196472168E+00    0.136761546134948730E+00    0.147112011909484863E-01    0.416310429573059082E-01    0.445522844791412354E+00    0.544614195823669434E+00    0.173026919364929199E-01    0.374584138393402100E+00    0.794750180630536670E+04   -0.476515351937698117E+01    1
    0.825115561485290527E+00    0.771344482898712158E+00    0.279164850711822510E+00    0.807833552360534668E+00    0.559725403785705566E+00    0.989623665809631348E+00    0.712696373462677002E+00    0.734954178333282471E+00    0.685510337352752686E+00    0.106135904788970947E+00    0.871610641479492188E+00    0.821323040880289227E+04   -0.477515351937698451E+01    1
    0.993888795375823975E+00    0.989282727241516113E+00    0.952587723731994629E+00    0.870975792407989502E+00    0.757877111434936523E+00    0.904176294803619385E+00    0.789642632007598877E+00    0.297431349754333496E-01    0.795227289199829102E-02    0.186546266078948975E+00    0.608510136604309082E+00    0.829665694323156822E+04   -0.478515351937698341E+01    1
    0.393246948719024658E+00    0.700138568878173828E+00    0.721150636672973633E-02    0.152640759944915771E+00    0.309148609638214111E+00    0.817580044269561768E+00    0.670897841453552246E+00    0.255314111709594727E-01    0.203983247280120850E+00    0.170642793178558350E+00    0.884032487869262695E+00    0.846896230115333310E+04   -0.479515351937697876E+01    1
    0.320560157299041748E+00    0.779518663883209229E+00    0.701669454574584961E-01    0.605414628982543945E+00    0.694355010986328125E+00    0.906470835208892822E+00    0.600008487701416016E+00    0.899305939674377441E+00    0.936294555664062500E+00    0.520069122314453125E+00    0.677690505981445312E-01    0.881716677448713563E+04   -0.480515351937698032E+01    1
    0.914331316947937012E+00    0.452911436557769775E+00    0.962837755680084229E+00    0.112815737724304199E+00    0.125709235668182373E+00    0.995325386524200439E+00    0.204558968544006348E+00    0.427375793457031250E+00    0.166583538055419922E+00    0.401160359382629395E+00    0.828989744186401367E+00    0.886791660572454020E+04   -0.481515351937698277E+01    1
    0.778790414333343506E+00    0.266405105590820312E+00    0.262627482414245605E+00    0.960652053356170654E+00    0.802931427955627441E+00    0.374755203723907471E+00    0.441848278045654297E+00    0.785994112491607666E+00    0.678238987922668457E+00    0.347413480281829834E+00    0.691023886203765869E+00    0.890362359863130587E+04   -0.482515351937698345E+01    1
    0.790963411331176758E+00    0.828918397426605225E+00    0.681871175765991211E-01    0.463245272636413574E+00    0.746374428272247314E+00    0.857674956321716309E+00    0.992980957031250000E+00    0.590013682842254639E+00    0.446615397930145264E+00    0.208253204822540283E+00    0.161559581756591797E+00    0.904503521454812653E+04   -0.483515351937698323E+01    1
    0.633628070354461670E+00    0.631903886795043945E+00    0.954909086227416992E+00    0.473500847816467285E+00    0.865443348884582520E+00    0.822220206260681152E+00    0.799818694591522217E+00    0.389044880867004395E+00    0.811609864234924316E+00    0.446223080158233643E+00    0.126750171184539795E+00    0.967773894980389014E+04   -0.484515351937698480E+01    1
    0.847827970981597900E+00    0.734918892383575439E+00    0.451855480670928955E+00    0.891811788082122803E+00    0.766112983226776123E+00    0.886332213878631592E+00    0.629879832267761230E-01    0.736336052417755127E+00    0.522599041461944580E+00    0.309159755706787109E-01    0.345514714717864990E+00    0.975829726710806790E+04   -0.485515351937698814E+01    1
    0.962454259395599365E+00    0.518464386463165283E+00    0.253754794597625732E+00    0.516871511936187744E+00    0.997964918613433838E+00    0.774863481521606445E+00    0.221896052360534668E+00    0.669388592243194580E+00    0.379027605056762695E+00    0.945195555686950684E+00    0.866601109504699707E+00    0.989346636827620569E+04   -0.486515351937698437E+01    1
    0.166599810123443604E+00    0.315215468406677246E+00    0.172720551490783691E+00    0.756689786911010742E+00    0.660215795040130615E+00    0.735918879508972168E+00    0.475732147693634033E+00    0.885646343231201172E+00    0.653997659683227539E-01    0.251762151718139648E+00    0.839642763137817383E+00    0.998759321608778373E+04   -0.487515351937698149E+01    1
    0.699490606784820557E+00    0.313818395137786865E+00    0.577663064002990723E+00    0.487334609031677246E+00    0.223281621932983398E+00    0.988447129726409912E+00    0.111982226371765137E+00    0.600837886333465576E+00    0.874924540519714355E+00    0.119688510894775391E-01    0.743560791015625000E+00    0.100330450331631564E+05   -0.488515351937698572E+01    1
    0.499020755290985107E+00    0.978460907936096191E-01    0.489825546741485596E+00    0.484900116920471191E+00    0.368535101413726807E+00    0.600079774856567383E+00    0.640219986438751221E+00    0.148164391517639160E+00    0.415449440479278564E+00    0.128846168518066406E+00    0.417432188987731934E+00    0.100646412116924803E+05   -0.489515351937698817E+01    1
    0.108153283596038818E+00    0.205978333950042725E+00    0.990721464157104492E+00    0.738001763820648193E+00    0.640848755836486816E+00    0.839035332202911377E+00    0.858608067035675049E+00    0.179765760898590088E+00    0.504590034484863281E+00    0.303035855293273926E+00    0.567947089672088623E+00    0.100917819119043379E+05   -0.490515351937698973E+01    1
    0.114389717578887939E+00    0.912334144115447998E+00    0.630569219589233398E+00    0.826561987400054932E+00    0.489683806896209717E+00    0.899353027343750000E-01    0.361472725868225098E+00    0.190145492553710938E+00    0.465909063816070557E+00    0.179376602172851562E+00    0.665776669979095459E+00    0.101714271175136510E+05   -0.491515351937698775E+01    1
    0.999961495399475098E+00    0.695965707302093506E+00    0.273200690746307373E+00    0.129811286926269531E+00    0.110786795616149902E+00    0.627403795719146729E+00    0.322107553482055664E+00    0.582610309123992920E+00    0.879265069961547852E+00    0.114384114742279053E+00    0.916082203388214111E+00    0.102305761107695380E+05   -0.492515351937698220E+01    1
    0.898646056652069092E+00    0.434043884277343750E+00    0.881419420242309570E+00    0.310714542865753174E+00    0.580844044685363770E+00    0.203114509582519531E+00    0.591506004333496094E+00    0.762976169586181641E+00    0.886048853397369385E+00    0.258142054080963135E+00    0.409697711467742920E+00    0.102533328568970883E+05   -0.493515351937698199E+01    1
    0.987056732177734375E+00    0.181146264076232910E-01    0.367316663265228271E+00    0.969513416290283203E+00    0.194508433341979980E-01    0.186466813087463379E+00    0.525887131690979004E+00    0.444914162158966064E+00    0.236767590045928955E+00    0.432354509830474854E+00    0.608914494514465332E+00    0.102723175303176522E+05   -0.494515351937698799E+01    1
    0.664422094821929932E+00    0.206764817237854004E+00    0.892551779747009277E+00    0.356740415096282959E+00    0.842137038707733154E+00    0.537671744823455811E+00    0.606390178203582764E+00    0.618652462959289551E+00    0.938488245010375977E-01    0.423548221588134766E+00    0.106131970882415771E+00    0.103466775543764252E+05   -0.495515351937699045E+01    1
    0.824981331825256348E+00    0.127561867237091064E+00    0.373084783554077148E+00    0.135611116886138916E+00    0.320427834987640381E+00    0.446911454200744629E+00    0.859031498432159424E+00    0.170538008213043213E+00    0.788020968437194824E+00    0.254603803157806396E+00    0.926305055618286133E-01    0.103664695532037440E+05   -0.496515351937698846E+01    1
    0.363093018531799316E-01    0.279803514480590820E+00    0.743015944957733154E+00    0.818669319152832031E+00    0.869727313518524170E+00    0.114831924438476562E-01    0.456358313560485840E+00    0.658080875873565674E+00    0.238456845283508301E+00    0.233094692230224609E-01    0.808370292186737061E+00    0.106305290404979769E+05   -0.497515351937698824E+01    1
    0.123092532157897949E-01    0.259152710437774658E+00    0.634900808334350586E+00    0.229131996631622314E+00    0.338984847068786621E+00    0.894261538982391357E+00    0.316959679126739502E+00    0.994851052761077881E+00    0.678045690059661865E+00    0.484584569931030273E-01    0.269150912761688232E+00    0.106738787476148864E+05   -0.498515351937698359E+01    1
    0.817083358764648438E+00    0.597680091857910156E+00    0.143754601478576660E+00    0.423832118511199951E+00    0.457136154174804688E+00    0.802739679813385010E+00    0.899627864360809326E+00    0.699571490287780762E+00    0.287007927894592285E+00    0.898411870002746582E+00    0.377308309078216553E+00    0.107434879746945353E+05   -0.499515351937698426E+01    1
    0.504681408405303955E+00    0.915810763835906982E+00    0.915576457977294922E+00    0.564988911151885986E+00    0.889686346054077148E+00    0.888351440429687500E+00    0.637919902801513672E+00    0.119298577308654785E+00    0.146349012851715088E+00    0.879031538963317871E+00    0.272648870944976807E+00    0.108534438197915788E+05   -0.500515351937698583E+01    1
    0.760991573333740234E+00    0.342556834220886230E-01    0.187863111495971680E-01    0.331855356693267822E+00    0.960209310054779053E+00    0.949226677417755127E+00    0.274442911148071289E+00    0.749821186065673828E+00    0.303709506988525391E-01    0.235822200775146484E+00    0.203047692775726318E+00    0.108951072853132919E+05   -0.501515351937698384E+01    1
    0.278132855892181396E+00    0.592227339744567871E+00    0.582858562469482422E+00    0.187174439430236816E+00    0.180799663066864014E+00    0.412820994853973389E+00    0.339244604110717773E-01    0.695068478584289551E+00    0.569562077522277832E+00    0.138645291328430176E+00    0.307797491550445557E+00    0.108954530230367218E+05   -0.502515351937698451E+01    1
    0.352534532546997070E+00    0.354506492614746094E+00    0.423535645008087158E+00    0.132741928100585938E-01    0.190231561660766602E+00    0.814857304096221924E+00    0.960281789302825928E+00    0.545057952404022217E+00    0.966693699359893799E+00    0.207575976848602295E+00    0.378421962261199951E+00    0.109443208143989032E+05   -0.503515351937698608E+01    1
    0.970065474510192871E+00    0.385296165943145752E+00    0.811832606792449951E+00    0.842206954956054688E+00    0.274985194206237793E+00    0.262804985046386719E+00    0.721133410930633545E+00    0.323039889335632324E-01    0.355889201164245605E-01    0.260743916034698486E+00    0.861562848091125488E+00    0.109464104405420348E+05   -0.504515351937698409E+01    1
    0.625759184360504150E+00    0.439310133457183838E+00    0.834055721759796143E+00    0.366290450096130371E+00    0.820708036422729492E+00    0.804011642932891846E+00    0.105021238327026367E+00    0.111318707466125488E+00    0.869535684585571289E+00    0.686515510082244873E+00    0.945874869823455811E+00    0.109626181653235981E+05   -0.505515351937698298E+01    1
    0.200013995170593262E+00    0.780518591403961182E+00    0.179623425006866455E+00    0.425062656402587891E+00    0.774514377117156982E+00    0.710136294364929199E-01    0.743516087532043457E+00    0.814997196197509766E+00    0.940729498863220215E+00    0.320730507373809814E+00    0.295466721057891846E+00    0.109903359424186965E+05   -0.506515351937698455E+01    1
    0.524728477001190186E+00    0.897038161754608154E+00    0.834228754043579102E+00    0.284381031990051270E+00    0.743427395820617676E+00    0.792240858078002930E+00    0.476562142372131348E+00    0.451669275760650635E+00    0.236634075641632080E+00    0.539600074291229248E+00    0.283355295658111572E+00    0.112064682672208692E+05   -0.507515351937697989E+01    1
    0.835627198219299316E+00    0.768220007419586182E+00    0.132550477981567383E+00    0.418125152587890625E+00    0.236756503582000732E+00    0.636190056800842285E+00    0.641165792942047119E+00    0.356450080871582031E+00    0.374098062515258789E+00    0.323740720748901367E+00    0.755765259265899658E+00    0.112891482798067500E+05   -0.508515351937698501E+01    1
    0.586167752742767334E+00    0.112555801868438721E+00    0.266029298305511475E+00    0.783411920070648193E+00    0.288252294063568115E+00    0.286874771118164062E-01    0.619223713874816895E-01    0.702021777629852295E+00    0.529946506023406982E+00    0.515904843807220459E+00    0.175921201705932617E+00    0.112891643374931100E+05   -0.509515351937699013E+01    1
    0.702144682407379150E+00    0.274645626544952393E+00    0.338469982147216797E+00    0.944454193115234375E+00    0.162624418735504150E+00    0.342894792556762695E+00    0.617175638675689697E+00    0.564107954502105713E+00    0.639771461486816406E+00    0.484417080879211426E+00    0.119380533695220947E+00    0.113850375864602429E+05   -0.510515351937699080E+01    1
    0.367866516113281250E+00    0.228455841541290283E+00    0.536392152309417725E+00    0.863106787204742432E+00    0.459636569023132324E+00    0.203183293342590332E+00    0.582415044307708740E+00    0.471438348293304443E+00    0.920993566513061523E+00    0.260127007961273193E+00    0.406402051448822021E+00    0.114099453880709643E+05   -0.511515351937698348E+01    1
    0.297137379646301270E+00    0.378498077392578125E+00    0.874743461608886719E-01    0.852531313896179199E+00    0.845177948474884033E+00    0.478349745273590088E+00    0.571255624294281006E+00    0.919947266578674316E+00    0.233414947986602783E+00    0.635800838470458984E+00    0.261622548103332520E+00    0.114199330565199070E+05   -0.512515351937698238E+01    1
    0.123399615287780762E+00    0.680344998836517334E+00    0.662442922592163086E+00    0.924109101295471191E+00    0.913275361061096191E+00    0.564171612262725830E+00    0.614246547222137451E+00    0.126635074615478516E+00    0.917503774166107178E+00    0.438281655311584473E+00    0.537122428417205811E+00    0.114209291169455737E+05   -0.513515351937698394E+01    1
    0.799757897853851318E+00    0.832128882408142090E+00    0.576453745365142822E+00    0.940263986587524414E+00    0.770552754402160645E-01    0.260740160942077637E+00    0.112568438053131104E+00    0.440258026123046875E+00    0.754267573356628418E+00    0.167939066886901855E+00    0.676079332828521729E+00    0.114423096830571594E+05   -0.514515351937697751E+01    1
    0.765966296195983887E+00    0.616223156452178955E+00    0.204768121242523193E+00    0.668149888515472412E+00    0.198526024818420410E+00    0.270526230335235596E+00    0.235169172286987305E+00    0.838455438613891602E+00    0.524063229560852051E+00    0.454731404781341553E+00    0.619538843631744385E+00    0.115203980128664152E+05   -0.515515351937698085E+01    1
    0.523635566234588623E+00    0.225725769996643066E-01    0.313620567321777344E+00    0.584567785263061523E+00    0.536094188690185547E+00    0.271380782127380371E+00    0.680896103382110596E+00    0.535745024681091309E-01    0.830950736999511719E-01    0.717506468296051025E+00    0.137590587139129639E+00    0.115768538415567291E+05   -0.516515351937698330E+01    1
    0.479382395744323730E+00    0.309157609939575195E+00    0.403954386711120605E+00    0.264635622501373291E+00    0.618733167648315430E+00    0.868839919567108154E+00    0.672466754913330078E-01    0.203715145587921143E+00    0.785977661609649658E+00    0.281823694705963135E+00    0.669466316699981689E+00    0.116357799755018023E+05   -0.517515351937698220E+01    1
    0.885376751422882080E+00    0.953330338001251221E+00    0.442319393157958984E+00    0.254912734031677246E+00    0.871507465839385986E+00    0.474730014801025391E+00    0.559012770652770996E+00    0.155728101730346680E+00    0.207486808300018311E+00    0.594260096549987793E+00    0.146535634994506836E-01    0.116438003609350289E+05   -0.518515351937698643E+01    1
    0.258933901786804199E+00    0.883925557136535645E+00    0.669587910175323486E+00    0.866479158401489258E+00    0.208438754081726074E+00    0.101002037525177002E+00    0.508028566837310791E+00    0.718284249305725098E+00    0.179527163505554199E+00    0.667107701301574707E-01    0.643375992774963379E+00    0.117292922676063372E+05   -0.519515351937698533E+01    1
    0.519143342971801758E+00    0.969481050968170166E+00    0.634635806083679199E+00    0.195352971553802490E+00    0.123242199420928955E+00    0.603444993495941162E+00    0.409626781940460205E+00    0.286289989948272705E+00    0.206581830978393555E+00    0.449148356914520264E+00    0.210801124572753906E+00    0.117306496404211266E+05   -0.520515351937697623E+01    1
    0.194019734859466553E+00    0.370342195034027100E+00    0.813244462013244629E+00    0.743955016136169434E+00    0.313091516494750977E+00    0.762243211269378662E+00    0.563813626766204834E+00    0.853712677955627441E+00    0.192783594131469727E+00    0.959087848663330078E+00    0.421527624130249023E+00    0.117390677055528176E+05   -0.521515351937698224E+01    1
    0.724047362804412842E+00    0.621723890304565430E+00    0.499452888965606689E+00    0.818944931030273438E+00    0.323516368865966797E+00    0.493842005729675293E+00    0.502976775169372559E-01    0.338460981845855713E+00    0.273720562458038330E+00    0.320940911769866943E+00    0.981181204319000244E+00    0.117942499447181799E+05   -0.522515351937697670E+01    1
    0.263022959232330322E+00    0.328181207180023193E+00    0.786076366901397705E+00    0.643188416957855225E+00    0.485078215599060059E+00    0.753808021545410156E-01    0.697894573211669922E+00    0.191199243068695068E+00    0.511060118675231934E+00    0.253757953643798828E+00    0.776560068130493164E+00    0.118594836285020519E+05   -0.523515351937698092E+01    1
    0.530679285526275635E+00    0.628384649753570557E+00    0.502306580543518066E+00    0.988117933273315430E+00    0.199337005615234375E+00    0.119799971580505371E+00    0.404704034328460693E+00    0.845220029354095459E+00    0.318851888179779053E+00    0.253593325614929199E+00    0.718126773834228516E+00    0.118627930291186185E+05   -0.524515351937698071E+01    1
    0.882179021835327148E+00    0.298565804958343506E+00    0.858604311943054199E-01    0.400286018848419189E+00    0.824286460876464844E+00    0.531167089939117432E+00    0.849988102912902832E+00    0.602322757244110107E+00    0.790685713291168213E+00    0.346286296844482422E+00    0.890258789062500000E+00    0.119898198700320245E+05   -0.525515351937698583E+01    1
    0.810620665550231934E+00    0.740943014621734619E+00    0.492390513420104980E+00    0.283820748329162598E+00    0.228247582912445068E+00    0.437295079231262207E+00    0.406492054462432861E+00    0.647657632827758789E+00    0.932324528694152832E+00    0.173556089401245117E+00    0.204283773899078369E+00    0.119940385017997105E+05   -0.526515351937698739E+01    1
    0.915701746940612793E+00    0.433856844902038574E+00    0.313818812370300293E+00    0.805840373039245605E+00    0.403726696968078613E+00    0.437166512012481689E+00    0.578322052955627441E+00    0.992707133293151855E+00    0.808118462562561035E+00    0.702010571956634521E+00    0.603747367858886719E-01    0.119943780707365768E+05   -0.527515351937698007E+01    1
    0.540701508522033691E+00    0.237835228443145752E+00    0.736123502254486084E+00    0.199448525905609131E+00    0.651161372661590576E+00    0.367074668407440186E+00    0.284975767135620117E-02    0.886435210704803467E+00    0.784333527088165283E+00    0.473597824573516846E+00    0.709470987319946289E+00    0.120064321295243153E+05   -0.528515351937697542E+01    1
    0.798027753829956055E+00    0.657628774642944336E-01    0.753974378108978271E+00    0.991142690181732178E+00    0.504141807556152344E+00    0.577815234661102295E+00    0.957608044147491455E+00    0.454959869384765625E-01    0.310504972934722900E+00    0.531305968761444092E+00    0.392553448677062988E+00    0.121011860990847617E+05   -0.529515351937697609E+01    1
    0.670334637165069580E+00    0.769884228706359863E+00    0.628949224948883057E+00    0.715171575546264648E+00    0.194737792015075684E+00    0.963068604469299316E+00    0.767200767993927002E+00    0.699774801731109619E+00    0.910018146038055420E+00    0.905798077583312988E+00    0.631971299648284912E+00    0.121180674239061900E+05   -0.530515351937697677E+01    1
    0.203904867172241211E+00    0.785008370876312256E+00    0.542504847049713135E+00    0.159257948398590088E+00    0.988782048225402832E-01    0.981466770172119141E-01    0.303954303264617920E+00    0.301405668258666992E+00    0.317340910434722900E+00    0.427642464637756348E+00    0.934649109840393066E-01    0.121751291302772606E+05   -0.531515351937698188E+01    1
    0.745528817176818848E+00    0.507082402706146240E+00    0.373966574668884277E+00    0.925684750080108643E+00    0.413983762264251709E+00    0.190280079841613770E-01    0.397930145263671875E+00    0.869421482086181641E+00    0.379638314247131348E+00    0.354919075965881348E+00    0.851313769817352295E+00    0.122007379046161714E+05   -0.532515351937698078E+01    1
    0.791760265827178955E+00    0.557949066162109375E+00    0.241358399391174316E+00    0.895741164684295654E+00    0.572995305061340332E+00    0.678052604198455811E+00    0.147504210472106934E+00    0.606213212013244629E+00    0.935164988040924072E+00    0.563974618911743164E+00    0.205167829990386963E+00    0.122375093165906164E+05   -0.533515351937697613E+01    1
    0.375294148921966553E+00    0.455666005611419678E+00    0.614902317523956299E+00    0.517616987228393555E+00    0.513516128063201904E+00    0.702198088169097900E+00    0.907104611396789551E+00    0.291243016719818115E+00    0.552645623683929443E+00    0.312846004962921143E+00    0.410244286060333252E+00    0.122505313241576168E+05   -0.534515351937697680E+01    1
    0.880542099475860596E+00    0.559902131557464600E+00    0.623558461666107178E+00    0.303295314311981201E+00    0.139246702194213867E+00    0.438340663909912109E+00    0.727958619594573975E+00    0.859130322933197021E+00    0.386032819747924805E+00    0.981937587261199951E+00    0.507354795932769775E+00    0.122799089716291946E+05   -0.535515351937698103E+01    1
    0.596772611141204834E+00    0.809996962547302246E+00    0.662064850330352783E+00    0.482539832592010498E+00    0.187550723552703857E+00    0.831127583980560303E+00    0.111505508422851562E+00    0.752097249031066895E+00    0.316522002220153809E+00    0.210890233516693115E+00    0.285616934299468994E+00    0.123680356126194365E+05   -0.536515351937698171E+01    1
    0.184131026268005371E+00    0.683148384094238281E+00    0.514989554882049561E+00    0.396518528461456299E+00    0.508857727050781250E+00    0.859717726707458496E+00    0.601853251457214355E+00    0.216310977935791016E+00    0.889048159122467041E+00    0.888749718666076660E+00    0.853278994560241699E+00    0.123682046416533740E+05   -0.537515351937698238E+01    1
    0.568716883659362793E+00    0.120754837989807129E-01    0.391927003860473633E+00    0.614827275276184082E-01    0.671998560428619385E+00    0.815910160541534424E+00    0.676742553710937500E+00    0.924707889556884766E+00    0.446989655494689941E+00    0.137749731540679932E+00    0.135645091533660889E+00    0.123810430253261784E+05   -0.538515351937698128E+01    1
    0.508901476860046387E-01    0.638361096382141113E+00    0.539073467254638672E+00    0.792468726634979248E+00    0.696274518966674805E+00    0.962795138359069824E+00    0.227943658828735352E+00    0.881344497203826904E+00    0.934724926948547363E+00    0.621491193771362305E+00    0.310309648513793945E+00    0.124128209571582029E+05   -0.539515351937698018E+01    1
    0.961622893810272217E+00    0.820736348628997803E+00    0.197141885757446289E+00    0.684757471084594727E+00    0.828795552253723145E+00    0.240164041519165039E+00    0.934898555278778076E+00    0.740497171878814697E+00    0.238958299160003662E+00    0.664367675781250000E+00    0.956165194511413574E+00    0.124546511147812107E+05   -0.540515351937698263E+01    1
    0.947937011718750000E+00    0.832090854644775391E+00    0.972514331340789795E+00    0.834254741668701172E+00    0.364777445793151855E-01    0.211478769779205322E+00    0.710970044136047363E+00    0.127613365650177002E+00    0.298840820789337158E+00    0.403475761413574219E+00    0.454623758792877197E+00    0.125192572636420518E+05   -0.541515351937698153E+01    1
    0.106558024883270264E+00    0.403282165527343750E+00    0.696469128131866455E+00    0.780745446681976318E+00    0.444486081600189209E+00    0.726510822772979736E+00    0.814494132995605469E+00    0.668942570686340332E+00    0.953478932380676270E+00    0.359860658645629883E+00    0.137135028839111328E+00    0.125247557298316406E+05   -0.542515351937697865E+01    1
    0.986228108406066895E+00    0.748051166534423828E+00    0.672707140445709229E+00    0.829282820224761963E+00    0.577097058296203613E+00    0.125925183296203613E+00    0.967257618904113770E-01    0.318544387817382812E+00    0.963011324405670166E+00    0.269832372665405273E+00    0.777785837650299072E+00    0.125778036428941596E+05   -0.543515351937697933E+01    1
    0.153425335884094238E+00    0.984781920909881592E+00    0.753029108047485352E+00    0.868048667907714844E+00    0.965828359127044678E+00    0.290909409523010254E+00    0.907736659049987793E+00    0.522113502025604248E+00    0.657066106796264648E-01    0.909236073493957520E+00    0.110030353069305420E+00    0.125923266555303380E+05   -0.544515351937698178E+01    1
    0.195158123970031738E+00    0.816277503967285156E+00    0.772825956344604492E+00    0.852811276912689209E+00    0.393030762672424316E+00    0.874169588088989258E+00    0.686756849288940430E+00    0.355643570423126221E+00    0.238895535469055176E+00    0.406154692173004150E+00    0.546904087066650391E+00    0.125948715136561659E+05   -0.545515351937698245E+01    1
    0.273296773433685303E+00    0.898135185241699219E+00    0.382295608520507812E+00    0.698051333427429199E+00    0.484457015991210938E-01    0.906071364879608154E+00    0.725551962852478027E+00    0.407735705375671387E+00    0.921945691108703613E+00    0.477716803550720215E+00    0.720590054988861084E+00    0.126047338668877892E+05   -0.546515351937698401E+01    1
