    0.368521811546198230E+00    0.582311828411026022E+00    0.476351005975710895E+00    0.331062191875487910E+00    0.412884447195754456E+00    0.298212341222703681E+00    0.600122133560709092E+00    0.849526795497338005E+00    0.363869828461940992E+00    0.912413712634698060E+00    0.688488393973544777E+00    0.181071519434323018E+05
    0.329111184093609954E+00    0.726157429972570601E+00    0.453621033878907953E+00    0.313538326822952351E+00    0.442204279145546386E+00    0.293416555774346277E+00    0.555725395258715338E+00    0.844601509251573068E+00    0.369103866173273065E+00    0.881020883139653543E+00    0.740556477872564844E+00    0.181072402445793887E+05
    0.369993902717397960E+00    0.744272812171282383E+00    0.508413968762593149E+00    0.377033704533832226E+00    0.397655845924526241E+00    0.272633824395227986E+00    0.574686752510122467E+00    0.841768199875555845E+00    0.388397375452128824E+00    0.933275611457182519E+00    0.629577705586745862E+00    0.181073138191035105E+05
    0.330254866438498440E+00    0.628712360901358625E+00    0.468838864319365778E+00    0.317055550490204563E+00    0.413622732313556896E+00    0.308473360218427917E+00    0.575389796332235082E+00    0.863369323640157726E+00    0.355307139039236886E+00    0.899242087894328357E+00    0.705324683031742006E+00    0.181073302655408625E+05
    0.246526887434709435E+00    0.544078560294545710E+00    0.406968670552371403E+00    0.243679135529079299E+00    0.421518368076058747E+00    0.291584058239871324E+00    0.617647708012713403E+00    0.840177629149208349E+00    0.349844118797835391E+00    0.912411656371559188E+00    0.704255439162867258E+00    0.181073307242912488E+05
    0.311612605010997190E+00    0.560059183425018814E+00    0.472771301266253108E+00    0.325365919617416566E+00    0.446650780072298359E+00    0.267252608778187073E+00    0.591615296980340988E+00    0.851374706971681050E+00    0.349700124238668530E+00    0.904108178469265278E+00    0.661514478666633043E+00    0.181073393618211921E+05
    0.228943575227333745E+00    0.623625838268221266E+00    0.391660059079908252E+00    0.220306347347323628E+00    0.415976253353954106E+00    0.308039974204570743E+00    0.612219776678385008E+00    0.849493192648429152E+00    0.358039087689278224E+00    0.900681711197779067E+00    0.712870385285107488E+00    0.181074272568671986E+05
    0.297547503859733053E+00    0.662757660921806435E+00    0.445747183245143064E+00    0.290342739084086809E+00    0.434810544455250858E+00    0.293909041365962020E+00    0.588026047005280383E+00    0.852193681044586926E+00    0.373413620151038572E+00    0.915803287409572064E+00    0.688008574338580869E+00    0.181075108116982337E+05
    0.270756821570686257E+00    0.664577866886846280E+00    0.422050072676695420E+00    0.265085469962905163E+00    0.396315159491168911E+00    0.297666788661210380E+00    0.587097032613419278E+00    0.855803444649887224E+00    0.370364546141861761E+00    0.886690668901803591E+00    0.725936393262746060E+00    0.181075538903211273E+05
    0.306972256889363138E+00    0.849645761172969305E+00    0.430757932495903384E+00    0.283977652983956275E+00    0.388837331758580929E+00    0.267497909369346865E+00    0.596486956838466087E+00    0.828391172911565610E+00    0.382612239304584656E+00    0.913576355464844392E+00    0.696602585771881611E+00    0.181076006325485614E+05
    0.294441040961631373E+00    0.908198774330349234E+00    0.420791018767293246E+00    0.255507446772311519E+00    0.359326414516062620E+00    0.300834688415802187E+00    0.578778890421565051E+00    0.841444462744037835E+00    0.358692394148542870E+00    0.892417078925936913E+00    0.726635406001015061E+00    0.181076382215236990E+05
    0.395563791227330541E+00    0.494069422173642081E+00    0.500993444187019410E+00    0.363067130649682324E+00    0.545599706315847865E+00    0.277184798628536178E+00    0.593069498178365628E+00    0.845012348217638487E+00    0.371959182356275231E+00    0.900989063597881223E+00    0.648089215718258504E+00    0.181077152755143943E+05
    0.377606289834756192E+00    0.597695192611884640E+00    0.510185723874522323E+00    0.368577427947276770E+00    0.490335120358999510E+00    0.293280178755347731E+00    0.575862860911259822E+00    0.855742031871188358E+00    0.375344019216589553E+00    0.909402331387414664E+00    0.721498966401292186E+00    0.181077697980177873E+05
    0.327648802202391343E+00    0.669692921971716482E+00    0.458734469224563568E+00    0.313572145171676531E+00    0.473283301925842004E+00    0.298435195962277300E+00    0.581475473000100163E+00    0.866074133271743207E+00    0.343971131681439390E+00    0.891414266622702844E+00    0.739482904202668045E+00    0.181077764692128439E+05
    0.288264343851690030E+00    0.602281077161209377E+00    0.438850944768025830E+00    0.288074891128904997E+00    0.461720320106410453E+00    0.285276201201474622E+00    0.559659533153339606E+00    0.850519723066318845E+00    0.373699494016657474E+00    0.913808252567025914E+00    0.709659415604877331E+00    0.181078018483935011E+05
    0.401030437868155676E+00    0.655066432549575750E+00    0.515028302187927056E+00    0.377715780911323518E+00    0.473517013219693583E+00    0.300952516205150122E+00    0.565627874289433730E+00    0.838526915793005423E+00    0.389036770094732143E+00    0.885300536695636797E+00    0.717732301239119574E+00    0.181078139114788646E+05
    0.311955908439872531E+00    0.660627974091780978E+00    0.450058121118209198E+00    0.322507588773589482E+00    0.457844686128599687E+00    0.287022719411550054E+00    0.575022702812181929E+00    0.843804958351322187E+00    0.362837902076351138E+00    0.902046403447049894E+00    0.679882917466472003E+00    0.181078508793069559E+05
    0.328851623330610465E+00    0.798399628789152382E+00    0.471123823961647537E+00    0.318233463176034181E+00    0.431347797639596020E+00    0.282670128219060290E+00    0.553189194888568436E+00    0.847183605662722994E+00    0.358418541596214058E+00    0.893089145334467260E+00    0.758167771232360233E+00    0.181078765008418050E+05
    0.282387965343736613E+00    0.847569906203156864E+00    0.426207481833472679E+00    0.261860331500808063E+00    0.363609116344122463E+00    0.278171484899868371E+00    0.604124278612044430E+00    0.833905177145943810E+00    0.364422478145669304E+00    0.917134578736729877E+00    0.738442725414562240E+00    0.181079101571360479E+05
    0.416629402248721803E+00    0.861989479316760621E+00    0.539198903259365703E+00    0.424396962496371599E+00    0.338488099564787703E+00    0.285294891067438161E+00    0.596401161851649153E+00    0.845937822301321751E+00    0.359208008126176648E+00    0.891293467596475431E+00    0.731264424960065162E+00    0.181079858601888773E+05
    0.321415747272137009E+00    0.953358327085636614E+00    0.476754901045148727E+00    0.311275011598675377E+00    0.322115197715667934E+00    0.269784729888731700E+00    0.619066746470186891E+00    0.849940886361338688E+00    0.370780273269549543E+00    0.892558097479205670E+00    0.726253443566031387E+00    0.181080050983038454E+05
    0.356132862673915418E+00    0.930492729226454429E+00    0.470711146223170895E+00    0.334924060549507241E+00    0.301291818619075280E+00    0.272150225125068146E+00    0.609025183025057149E+00    0.842457846272475441E+00    0.376909247362595567E+00    0.912222619038387750E+00    0.664721778599786428E+00    0.181080774588425920E+05
    0.285248289574805192E+00    0.867304709134105400E+00    0.449221650390064786E+00    0.300823532448394215E+00    0.371334222937878711E+00    0.286617163160419519E+00    0.600627177501737775E+00    0.840312316882454891E+00    0.353448985866315069E+00    0.918264946159624174E+00    0.677136277334577485E+00    0.181080779674220466E+05
    0.315265829543630360E+00    0.915330596469985602E+00    0.450217768162337939E+00    0.303423806734313017E+00    0.342672612032097035E+00    0.292752833736420970E+00    0.589458779844522107E+00    0.854267092364395908E+00    0.364962201909990513E+00    0.925752873643310492E+00    0.609160559010140989E+00    0.181081016260340984E+05
    0.327269152541355579E+00    0.875876099278209974E+00    0.459738485584821333E+00    0.312277314454279364E+00    0.346986191003417432E+00    0.290415087341220568E+00    0.585480689395135534E+00    0.838220792308068341E+00    0.394994450499887906E+00    0.901264708084988930E+00    0.760112468802870200E+00    0.181081133131910065E+05
    0.342553167235900791E+00    0.417997493717195745E+00    0.454638839004126383E+00    0.309056248395865318E+00    0.532393351390063274E+00    0.295944835686360874E+00    0.564116150278394790E+00    0.854090180537462551E+00    0.346808594954586991E+00    0.912956859033227541E+00    0.732896884566729967E+00    0.181081355469805712E+05
    0.396196040643587266E+00    0.607885866193328184E+00    0.505239453484798373E+00    0.375974754789926258E+00    0.458806692109277381E+00    0.277541331659771684E+00    0.568442627643199527E+00    0.835020721221063855E+00    0.353539458315832777E+00    0.905436342982495646E+00    0.663839806801648447E+00    0.181081374825652783E+05
    0.386583106879804850E+00    0.675950317916443333E+00    0.495050567144822096E+00    0.361329016728807240E+00    0.420960300226111195E+00    0.315294494236089962E+00    0.570293421540438383E+00    0.851676586764406274E+00    0.380808709164563497E+00    0.896656032672060288E+00    0.769666599006574526E+00    0.181081522293381204E+05
    0.321574625510998635E+00    0.705807365990218649E+00    0.438393744021329357E+00    0.287493238528453987E+00    0.419265618700199683E+00    0.276990226961039254E+00    0.602515793630481800E+00    0.852173263569969031E+00    0.378323788497766156E+00    0.921659000752742985E+00    0.662364685579896806E+00    0.181081762736568671E+05
    0.347782403278257379E+00    0.686420360972744836E+00    0.458448301742603537E+00    0.312250454872525174E+00    0.401630034741750575E+00    0.303888356082354094E+00    0.541581386710073498E+00    0.839136627252865419E+00    0.368766643245409420E+00    0.901437980167307695E+00    0.723563917575742566E+00    0.181081870651034515E+05
    0.339664851148283597E+00    0.749468044830912561E+00    0.466049332132050353E+00    0.333691911283385823E+00    0.433206015111673282E+00    0.294871298806306859E+00    0.566282290385154874E+00    0.844888994826802464E+00    0.356290475477638535E+00    0.906906173686712114E+00    0.721659656046149234E+00    0.181082128691497783E+05
    0.393752127864816281E+00    0.590773793615014808E+00    0.503847777064562519E+00    0.374785673062180469E+00    0.488346144113107228E+00    0.298183071801818245E+00    0.577440697326236485E+00    0.860375557615919995E+00    0.354403812813880892E+00    0.890096595162514603E+00    0.731320840198070643E+00    0.181082415655051336E+05
    0.330884832559016184E+00    0.877670327824160657E+00    0.470887111774863698E+00    0.324615750973528350E+00    0.396533891801526817E+00    0.308350772193773714E+00    0.570826275867340249E+00    0.857527047973777767E+00    0.333313763167749244E+00    0.893573991599099227E+00    0.708099793674814904E+00    0.181082512348569981E+05
    0.366075616618785737E+00    0.575204618899695763E+00    0.490534047922883631E+00    0.352410759098283344E+00    0.468173021756464580E+00    0.304304155128292564E+00    0.550961128869589589E+00    0.854266863513533758E+00    0.354143041138577086E+00    0.921753811730713468E+00    0.690111912781382952E+00    0.181082557034484780E+05
    0.313277151891194205E+00    0.869376857769895151E+00    0.446057387546887396E+00    0.294807881277049044E+00    0.304013909331186438E+00    0.297417658397235829E+00    0.592931562232005938E+00    0.854557614800299015E+00    0.359509857030111957E+00    0.912692654084153898E+00    0.748782494879154381E+00    0.181082688138604826E+05
    0.342302215202397009E+00    0.986634169826524521E+00    0.451529117169440330E+00    0.300961237186783914E+00    0.304300138489535243E+00    0.298453647587105186E+00    0.601378412712488153E+00    0.844172480436817252E+00    0.361943644579010015E+00    0.927124396891603419E+00    0.689494395155602513E+00    0.181082787092159342E+05
    0.259544949671721648E+00    0.889510128410857748E+00    0.408852084455361475E+00    0.237823235204275757E+00    0.371037808169783045E+00    0.291997909219614216E+00    0.611176152806511719E+00    0.852961899721876526E+00    0.370351138178753647E+00    0.906332565037678672E+00    0.673260330194624501E+00    0.181082849956575628E+05
    0.392172567288394447E+00    0.951651929871598190E+00    0.504512145481503582E+00    0.374290474708224130E+00    0.355730038469381449E+00    0.275603268921835509E+00    0.589741285277053384E+00    0.850244340606829963E+00    0.371714827943818216E+00    0.896083033342936486E+00    0.724399148427526063E+00    0.181082875896282858E+05
    0.377432289347827354E+00    0.907955810490602699E+00    0.495812298161263265E+00    0.361024073897988740E+00    0.369898624620015215E+00    0.302194589783057355E+00    0.597702521272831522E+00    0.841575310615711003E+00    0.371158191058678644E+00    0.912436970332648811E+00    0.713924442658019243E+00    0.181082958802396133E+05
    0.344942038838364717E+00    0.906253013954890330E+00    0.471422667987791033E+00    0.325124750621700098E+00    0.285212586234186882E+00    0.286942801639205269E+00    0.584747213418655876E+00    0.858738957338931908E+00    0.367526470030368646E+00    0.908329657425372972E+00    0.725691029582938518E+00    0.181082988152260732E+05
    0.354341454430257552E+00    0.647139013330944479E+00    0.489287934850917039E+00    0.352864832444019116E+00    0.427922521285283464E+00    0.288144369108954745E+00    0.586541038796427050E+00    0.865943024928525817E+00    0.346770250025464077E+00    0.892367032555654971E+00    0.758364296794501902E+00    0.181083453519715913E+05
    0.344862926224237976E+00    0.988630997515989152E+00    0.482976329437725782E+00    0.333173129036176574E+00    0.315206709778217797E+00    0.298264607729649467E+00    0.595615888443445263E+00    0.836276986707291781E+00    0.363890439831377255E+00    0.886795360849193526E+00    0.737687486788262015E+00    0.181083475529036841E+05
    0.343367528198441407E+00    0.640348335658816215E+00    0.472292254260691213E+00    0.334715272145892528E+00    0.491753263181915479E+00    0.302512229606106520E+00    0.572971934638883962E+00    0.862115166012102807E+00    0.367122117608810583E+00    0.901566687188577576E+00    0.749759234369032468E+00    0.181083629834117964E+05
    0.414744714255234681E+00    0.720089116917217775E+00    0.535197227959080091E+00    0.412090926042787631E+00    0.434677339748652303E+00    0.269714680936738782E+00    0.591383850839778291E+00    0.856188062860714805E+00    0.362795496037802034E+00    0.921703985211711041E+00    0.670099289542003484E+00    0.181083679091416707E+05
    0.343739958018778102E+00    0.816668687897775136E+00    0.472582223454937334E+00    0.331307837798858418E+00    0.404314505497960386E+00    0.269757308317743139E+00    0.566937391916164213E+00    0.846416499106348197E+00    0.371226541400113574E+00    0.894428698987557613E+00    0.689274451222334661E+00    0.181083787022229990E+05
    0.380046516406804757E+00    0.950327166481369279E+00    0.491595452842787162E+00    0.340112430720755587E+00    0.280564366029966761E+00    0.274678449231170685E+00    0.615066959060074581E+00    0.845770481098047200E+00    0.352028671672141358E+00    0.912916274989677645E+00    0.708623873830607209E+00    0.181084331663742414E+05
    0.397581552903356950E+00    0.824002702639916818E+00    0.517534569949147594E+00    0.388470962909911011E+00    0.381513608565832774E+00    0.263109779056973581E+00    0.604202110157421757E+00    0.839217553012372663E+00    0.372196455577769536E+00    0.924525794001771484E+00    0.643353244189968643E+00    0.181084931616306530E+05
    0.410594684296122669E+00    0.701586643168917057E+00    0.532800460629763495E+00    0.399062185602554909E+00    0.443939031612647528E+00    0.304566573828294773E+00    0.576215964402228775E+00    0.841861745778010762E+00    0.381027915795494831E+00    0.909543307354518049E+00    0.688602692560640106E+00    0.181085207567277503E+05
    0.373901913259017726E+00    0.802131230487635571E+00    0.505582476661133651E+00    0.360397724336343817E+00    0.422690256478280069E+00    0.282440916079381266E+00    0.595357866596187502E+00    0.849891415021816532E+00    0.358304057540003329E+00    0.901266172731272852E+00    0.702666615687449703E+00    0.181085223062706355E+05
    0.342562550999880644E+00    0.734453720280672906E+00    0.490283571381592287E+00    0.334151318065762148E+00    0.407503302622303998E+00    0.305950723723838858E+00    0.559137427662076747E+00    0.856284783979621822E+00    0.345498649599504326E+00    0.909792717514902316E+00    0.680008320632771723E+00    0.181085425605580895E+05
    0.375072379482915053E+00    0.711261170536113929E+00    0.509693513709195800E+00    0.375706505290753112E+00    0.398982456448636003E+00    0.305717111128950669E+00    0.557135305150855076E+00    0.848785300256973518E+00    0.345621551633342128E+00    0.909237645612422596E+00    0.726885796425881914E+00    0.181086130267096451E+05
    0.332461225218029677E+00    0.995581311445465911E+00    0.453411511402815659E+00    0.299115827395191380E+00    0.306218354736467302E+00    0.319195790221817599E+00    0.559357344844363835E+00    0.852909108421288975E+00    0.350625683588915660E+00    0.915649580022487086E+00    0.697065761086636759E+00    0.181086180683054699E+05
    0.347648494162724475E+00    0.583323308992758971E+00    0.498322997890632224E+00    0.358923349652381596E+00    0.451481413229755602E+00    0.280333642981534847E+00    0.580841051169033395E+00    0.841486641404475932E+00    0.370693604930841192E+00    0.928783058119241334E+00    0.688366318271008359E+00    0.181086324894977079E+05
    0.344612206773140084E+00    0.752789726849931728E+00    0.478027757053501423E+00    0.330015387602601296E+00    0.451085812437470757E+00    0.279792734412371680E+00    0.596000154834450568E+00    0.838265373846928119E+00    0.372749147377886891E+00    0.898724041599077816E+00    0.705679121939284393E+00    0.181087116640494642E+05
    0.331024088068066769E+00    0.894197461170291086E+00    0.469775289270881746E+00    0.305821360803926079E+00    0.353607025313148970E+00    0.304105790864641012E+00    0.603248793967168240E+00    0.831280867757845598E+00    0.385945294438378161E+00    0.890980131503543937E+00    0.729171109296407161E+00    0.181087806173015924E+05
